Year,Reported number of Pre-SAC treated,"National coverage, Pre-SAC (%)","Population requiring PC for STH, SAC",Number of SAC targeted,Reported number of SAC treated,"Drug combination, SAC","National coverage, SAC (%)",CountryCode,GDP_per_capita,HealthExp_per_capita,Pct_with_improved_sanitation,Urban_Pop_Pct,ODA_per_capita
2010,149118.0,97.4319807909019,377182.53,458705.0,212495.33333333334,Alb,45.567051673548676,LSO,1119.47557793042,87.4557724,30.4253043022921,24.798,256049987.792969
2010,1845101.5,52.777973072519416,2333620.48,10484393.0,5038560.0,Mbd,100.0,ZAF,7973.47195771517,628.12860107,68.1840155796529,62.218,1036270019.53125
2010,460906.19999999995,20.112292439504444,3565953.0,555348.0,935099.0,Alb/Mbd,26.22297601791162,MLI,670.369098976461,32.20446396,29.6838043988009,35.999,1091459960.9375
2010,2531.0,0.1403655493805559,3565953.0,555348.0,3252788.530698511,Ivm+Alb,91.217930541948,MLI,670.369098976461,32.20446396,29.6838043988009,35.999,1091459960.9375
2010,464110.6666666667,100.0,803613.0,65234.0,172144.0,Pzq+Alb,5.293795002231627,MRT,1659.96369705455,43.3949852,32.4828471045186,46.588,373609985.351563
2010,4721465.75,100.0,5500212.0,1011206.0,1569032.0,Alb/Mbd - 1st round,28.52675496871757,CIV,1553.54887048143,71.98825836,27.5606050351637,47.33,845309997.558594
2010,1314400.0,100.0,1711328.0,1381928.0,227516.0,Alb/Mbd,13.294704463434243,TGO,704.987164181378,31.36204338,13.4914168494847,37.533,403380004.882813
2010,890599.0,100.0,1557363.0,1531834.0,1561102.0,Alb - round 2,100.0,SLE,648.129229488008,36.55500031,12.8377260886087,38.856,458299987.792969
2010,1957973.0,93.24329531303985,4522693.0,3795722.0,2008291.0,Mbd,44.40476061496989,MWI,683.124694716799,34.2412796,22.9502207251724,15.544,1016849975.58594
2010,2018040.0,95.32766700788068,4522693.0,3795722.0,3752960.0343130105,Ivm+Alb,82.98064967737166,MWI,683.124694716799,34.2412796,22.9502207251724,15.544,1016849975.58594
2010,3247247.0,100.0,6406414.0,385278.0,1261595.7554586749,"Ivm+Alb, Alb/Mbd",19.69269790336177,MOZ,496.185839392659,26.17583847,21.3170069551163,31.83,1943130004.88281
2010,24250.0,58.52,123432.0,104124.0,92766.0,Alb/Mbd,75.15555123468792,CPV,3579.46006137809,142.87771606,59.6818525468582,61.821,326980010.986328
2010,2935555.0,100.0,357203.0,1716739.0,2100913.540170016,Ivm+Alb,100.0,GHA,1263.89251760539,71.6121521,14.9904419527654,50.713,1697219970.70313
2010,3010127.0,100.0,357203.0,1716739.0,1775636.0,Alb/Mbd,100.0,GHA,1263.89251760539,71.6121521,14.9904419527654,50.713,1697219970.70313
2010,965430.0,100.0,1426210.0,1381928.0,639893.0,Alb,36.897391471934526,TGO,704.987164181378,31.36204338,13.4914168494847,37.533,403380004.882813
2010,125399.6,2.322705611214341,10621851.0,4187694.0,45713.0,Alb/Mbd,0.4303675508157665,KEN,1091.51873101194,58.93074799,31.74269809332,23.571,1631260009.76563
2010,2285517.5,45.10489918671311,9913732.0,4475952.0,3341543.239290823,Ivm+Alb,33.706209117725024,UGA,823.488144282,51.96447372,18.5332942492702,19.383,1690140014.64844
2010,67569.0,52.91395188572861,305378.0,112900.0,186390.0,Alb,68.06890883906942,SWZ,3992.95199562618,346.70117188,56.502583277554,22.48,91139999.3896484
2010,1755314.0,100.0,1483151.0,758231.0,1421796.6666666667,Ivm+Alb,52.70252128419704,GIN,659.235326211315,22.8732872,17.8258881812328,33.678,220970001.220703
2010,1790774.0,100.0,2702971.0,758231.0,1954555.0,Mbd,72.31135665162519,GIN,659.235326211315,22.8732872,17.8258881812328,33.678,220970001.220703
2010,68687.0,2.6141360567104672,4544342.0,4396936.0,2969133.041943244,"Ivm+Alb, Alb/Mbd",65.33691878699366,NER,474.425692340831,23.33815765,10.4624965004898,16.221,741380004.882813
2010,2718548.0,53.01366181917601,9913732.0,4475952.0,6786865.0,Alb/Mbd - round 1,68.4592341209143,UGA,823.488144282,51.96447372,18.5332942492702,19.383,1690140014.64844
2010,2842841.0,45.22201784834554,12136247.0,1837406.0,1463692.939585276,Ivm+Alb,12.06050716984646,TZA,736.530151367188,36.89682007,18.5129732606357,28.114,2960310058.59375
2010,1359459.0,99.53230486284336,2609913.0,3325950.0,2769768.0,Alb/Mbd,100.0,RWA,593.624927744346,48.02530289,58.9727043706858,16.934,1033089965.82031
2010,172428.6,100.0,349424.0,259792.0,58768.0,Mbd - round 1,18.94,GAB,8356.74662013345,207.93783569,44.0184608469988,85.533,106269996.643066
2010,2992558.782608696,95.97033126854936,5239457.0,1562296.0,1256067.0,Pzq+Alb,17.97,AGO,3597.34293216332,96.66415405,41.0607923213848,59.783,235169998.168945
2010,3185672.0,50.67554465514414,10629729.0,1837406.0,2524575.1543882024,Ivm+Alb,20.328978696914145,TZA,736.530151367188,36.89682007,18.5129732606357,28.114,2960310058.59375
2010,8241917.0,75.95718817334117,22863064.0,3569694.0,1139317.0,Alb/Mbd,4.983220971607305,ETH,330.619412798644,16.40672684,5.88367348842843,17.319,3455159912.10938
2010,57522.0,100.0,104122.24,196889.0,91344.986,Dec+Alb,55.64834892718366,COM,1386.5742428453,69.0898819,34.3266154418974,27.973,69910003.6621094
2010,971545.0,60.051277645332505,3183003.0,743593.0,242771.0,Ivm+Alb,3.410496320545552,TCD,866.439680905028,36.498703,10.6144009031658,21.985,490160003.662109
2010,239359.0,100.0,427537.0,128428.0,93722.6,Ivm+Alb,22.163100156778153,GNB,600.194298540768,31.5948391,13.4760634593862,40.111,129000000.0
2010,213785.0,99.55620337341318,86181.0,128428.0,88062.8,Ivm+Alb,20.49275448596162,GNB,600.194298540768,31.5948391,13.4760634593862,40.111,129000000.0
2010,2606323.6666666665,100.0,2423371.0,226196.0,663165.5940583686,"Ivm+Alb, Pzq+Mbd",27.365417596330428,BEN,973.244254493089,30.38452339,13.3574318576564,43.093,689270019.53125
2010,4668290.333333333,21.107926119957856,41259066.0,3260446.0,3266819.0,Ivm+Alb,7.917821019021614,NGA,2202.25672957344,75.58924866,34.6931332709606,43.48,2052360107.42188
2010,333398.0,43.53575097923382,1825036.08,2056288.0,1136927.0,Alb,64.18942509501774,ZWE,901.554443558321,98.24945831,41.1551678278732,33.196,712530029.296875
2010,594400.0,100.0,951609.0,30400.0,31392.0,Ivm+Alb,2.726050665360608,COG,2946.55798067708,54.86231995,16.0823109686403,63.256,1315089965.82031
2010,613032.0,6.400286651056211,19304515.0,3455081.0,374653.0,Alb/Mbd,1.940753238296844,COD,314.53858629844,12.53950882,19.4987268908352,40.013,3483649902.34375
2010,2203274.0,100.0,3438020.0,1537264.0,478016.0,Alb/Mbd,13.903816731723492,SEN,1275.88357492357,51.81986618,47.4746195159613,43.773,936400024.414063
2010,648511.0,100.0,549844.0,9601.0,41800.0,Ivm+Alb,4.181592717121914,LBR,492.252808033724,50.63946533,15.9511988042973,47.813,1416109985.35156
2010,39163.0,54.535233453772335,152237.58,19906.0,226320.0,Alb/Mbd,100.0,GMB,801.033372714536,32.81699753,46.3547751187486,55.662,121099998.474121
2010,2921440.0,100.0,5416177.0,1158709.0,2983683.0,Alb/Mbd,55.08835844914226,MDG,450.009391645726,21.57974052,8.57423264087617,31.938,477309997.558594
2010,678444.7376009256,27.310149318415405,5416177.0,1158709.0,1972221.3680662287,Dec+Alb,36.41353242455387,MDG,450.009391645726,21.57974052,8.57423264087617,31.938,477309997.558594
2010,565252.0,100.0,1085693.0,9601.0,26000.0,Alb/Mbd,2.394783792471721,LBR,492.252808033724,50.63946533,15.9511988042973,47.813,1416109985.35156
2010,57849.0,25.677913062005352,523084.0,166899.5163232183,275489.0,Alb,50.008985639314616,NAM,5418.21633365814,522.15911865,32.1500515659927,41.616,261329986.572266
2010,81422.0,100.0,169854.4,13746.0,12767.0,Alb,23.22455068034636,BWA,6215.73216077919,378.646698,66.8374083076875,62.412,154669998.168945
2010,3459.0,24.944363756466856,31964.3,33025.0,20045.0,Alb/Mbd,62.71058649806191,STP,1045.20958234528,74.38393402,33.1528174421221,64.952,50189998.626709
2010,2514932.0,49.0430018326783,9913732.0,4475952.0,6278536.0,Alb/Mbd - round 2,63.3317099957917,UGA,823.488144282,51.96447372,18.5332942492702,19.383,1690140014.64844
2010,460342.0,87.76861552541015,1155261.0,542695.0,255630.0,Alb/Mbd,22.127467299597235,CAF,476.873786950728,16.40023994,17.9009514050434,38.904,260980010.986328
2011,3084699.0,100.0,357203.0,1716739.0,1383831.0,Pzq+Mbd,100.0,GHA,1507.43573198753,95.87026215,16.0404640405783,51.394,1803869995.11719
2011,429693.0,81.10108262366371,549844.0,9601.0,254217.02000000002,Ivm+Alb,22.520961170319996,LBR,568.087865520004,54.34541321,16.4501799867755,48.193,762250000.0
2011,2207069.666666667,23.575108442497232,19761700.0,3455081.0,952401.5,Alb,5.00595539874031,COD,364.714191777632,12.27988434,19.1224516966063,40.544,5526459960.9375
2011,4596198.5,71.7954787973301,12537682.0,1837406.0,3585457.369191129,Ivm+Alb,28.59745022398183,TZA,775.392761230469,37.43364334,19.7043086556293,28.798,2441830078.125
2011,1162451.2,20.112292439504444,3652165.0,555348.0,297354.0,Pzq+Mbd,8.141855584290415,MLI,789.06272549554,32.52751923,31.2702844442832,36.799,1267619995.11719
2011,746999.0,100.0,1115756.0,9601.0,482434.04000000004,Ivm+Alb,42.64713854816827,LBR,568.087865520004,54.34541321,16.4501799867755,48.193,762250000.0
2011,2322371.4,40.08421932962833,3652165.0,555348.0,3858209.2355132825,Ivm+Alb,100.0,MLI,789.06272549554,32.52751923,31.2702844442832,36.799,1267619995.11719
2011,2558315.3333333335,100.0,2492251.0,226196.0,167043.94316307912,Ivm+Alb,6.702532897492232,BEN,1059.41358915783,32.9503212,13.8991204082012,43.608,672609985.351563
2011,2450915.6666666665,50.59933496238071,10227444.0,4475952.0,1696503.0,"Alb, Pzq+Alb",16.58775154378748,UGA,835.620060555838,55.3051796,18.7450509527494,19.898,1572920043.94531
2011,6006725.0,92.91541293951606,12537682.0,1837406.0,224519.0,Pzq+Alb,1.7907536656297394,TZA,775.392761230469,37.43364334,19.7043086556293,28.798,2441830078.125
2011,384360.2950504628,15.31340616476561,5511604.0,1158709.0,456427.0,Alb/Mbd,8.281200899048626,MDG,506.163691559309,23.37224197,9.07317357345326,32.58,447279998.779297
2011,2386899.3333333335,52.15566809208312,10227444.0,4475952.0,3180849.453589212,Ivm+Alb,31.10111826170069,UGA,835.620060555838,55.3051796,18.7450509527494,19.898,1572920043.94531
2011,72869.8,100.0,86845.64,42914.0,9100.599189828114,Alb,7.000218962568059,GNQ,17198.2136668275,266.68746948,64.6283691531245,67.488,24549999.2370605
2011,879110.0,100.0,1739287.0,1381928.0,1052270.0,Alb,60.5000784804348,TGO,783.989380490906,35.2552681,13.9893165783066,38.032,542380004.882813
2011,817014.0,100.0,1426210.0,1381928.0,1211046.5,Alb,73.96920845590267,TGO,783.989380490906,35.2552681,13.9893165783066,38.032,542380004.882813
2011,148457.7142857143,94.7868414008586,376738.07,458705.0,233658.0,Alb,50.63285380088877,LSO,1280.73390931581,117.34723663,32.5186590001468,25.31,256769989.013672
2011,1848359.0,85.79671705625881,4624800.0,3795722.0,3884975.56510848,Ivm+Alb,84.00310424469124,MWI,763.061000394572,39.60096741,25.1902515685701,15.672,798280029.296875
2011,67757.33333333333,60.76162657144051,305010.0,112900.0,169324.0,Alb,69.6791175451927,SWZ,4312.34243414155,369.37054443,57.3744948770296,22.7,124089996.337891
2011,81422.0,100.0,169964.8,13746.0,12767.0,Alb,23.22455068034636,BWA,7287.38295334919,415.58108521,68.5923179945414,63.865,118500000.0
2011,5581739.0,100.0,4545250.0,440300.0,4301832.0,Ivm+Alb,94.64456300533524,BFA,725.024767725475,33.8243866,18.2380244727644,25.196,981979980.46875
2011,3084699.0,100.0,357203.0,1716739.0,2158862.283146135,Ivm+Alb,100.0,GHA,1507.43573198753,95.87026215,16.0404640405783,51.394,1803869995.11719
2011,7807901.333333333,71.12166407894473,23287188.0,3569694.0,27044.20911832743,Ivm+Alb,0.1161334254626511,ETH,343.024942351887,14.83500671,6.19978430281278,17.735,3495889892.57813
2011,2856736.565217391,91.9406625370987,5361329.0,1562296.0,1256067.0,Pzq+Alb,17.97,AGO,4615.91059831778,121.91368866,42.3266654473422,60.528,192940002.441406
2011,5693688.5,24.989340289988895,42148302.0,3260446.0,5858209.0,"Ivm+Alb, Mbd",13.899039159394844,NGA,2418.41316975875,83.10647583,35.5499398732214,44.366,1809859985.35156
2011,2114291.25,60.64831089376618,2338656.79,10484393.0,5038560.0,Mbd,100.0,ZAF,8646.05571071635,694.10058594,69.0139950902221,62.746,1396969970.70313
2011,2186297.0,79.99084584133377,4649051.5,4396936.0,2840203.580697571,Ivm+Alb,61.18560738907232,NER,510.75956176268,24.68768311,10.9435748894921,16.216,644669982.910156
2011,133496.0,2.417902067504053,10951462.0,4187694.0,353060.0,Dec+Alb,3.223861800369668,KEN,1096.14499807675,57.18780136,32.1277605077796,23.969,2478820068.35938
2011,1163903.0,82.87800039448658,2688318.0,3059383.0,2828330.0,Alb/Mbd,100.0,RWA,651.133677964662,51.65081787,60.3399094161962,16.938,1263209960.9375
2011,5067594.0,100.0,5612365.0,1011206.0,1197634.2954712072,Ivm+Alb,24.50450331247838,CIV,1596.62826565998,72.44979095,28.3316063644831,47.751,1437709960.9375
2011,24250.0,58.52,122529.0,104124.0,88163.33333333333,Mbd,73.05795936223993,CPV,4002.01386888785,152.28347778,61.8006551686033,62.322,251369995.117188
2011,2723342.0,100.0,5130093.0,3672936.0,3582894.0,Mbd,69.84072218573816,CMR,1513.96056994878,57.71255493,40.4400396496545,52.164,612080017.089844
2011,2913234.5,100.0,5130093.0,3672936.0,2363513.0,Ivm+Alb,46.07154295253517,CMR,1513.96056994878,57.71255493,40.4400396496545,52.164,612080017.089844
2011,3399397.0,100.0,6575543.0,385278.0,2788657.0,Ivm+Alb,42.409531805966445,MOZ,618.17649286789,30.28253746,22.5867672282022,32.336,2065469970.70313
2011,3439300.0,100.0,7298757.0,385278.0,1966096.3333333335,Ivm+Alb,29.73908362318091,MOZ,618.17649286789,30.28253746,22.5867672282022,32.336,2065469970.70313
2011,469797.0,89.08147650930356,1170370.0,542695.0,375579.5,Ivm+Alb,32.4960555924438,CAF,534.057281471636,18.9371357,17.504011935079,39.135,268769989.013672
2011,604205.6666666666,100.0,969200.0,30400.0,31392.0,Ivm+Alb,2.726050665360608,COG,3396.16505817952,59.84463501,16.6267536896129,63.712,261239990.234375
2011,138941.6666666667,69.69015563584823,155782.77,19906.0,198314.7142857143,Alb/Mbd,95.13984425091662,GMB,710.608411468152,30.82727623,46.3775404309418,56.384,135710006.713867
2011,1169669.0,100.0,2038187.0,2353018.0,2545184.0,Alb - round 1,100.0,BDI,230.070577369084,23.81056213,45.9277113706051,10.915,572239990.234375
2011,5096.75,30.167206316240865,32320.24,33025.0,21853.4,Alb/Mbd,62.060469198449525,STP,1219.80189089671,84.74559784,34.4829426011606,66.064,73480003.3569336
2011,333398.0,43.53575097923382,1820510.72,2056288.0,1136927.0,Alb,64.18942509501774,ZWE,1037.25491018154,87.49465179,40.5413106062604,33.015,722580017.089844
2011,57849.0,25.677913062005352,526220.0,166899.5163232183,275489.0,Alb,50.008985639314616,NAM,5834.7917675794,569.14294434,32.5137073208858,42.637,278209991.455078
2011,162459.8,100.0,349987.0,259792.0,58768.0,Mbd - round 1,18.94,GAB,10219.1139339454,262.77456665,45.0801946872977,86.092,69449996.9482422
2011,923119.0,100.0,1604992.0,1451938.75,403301.0,Alb/Mbd,25.127913410160303,SLE,718.161680687537,47.91463089,13.560179661658,39.248,423890014.648438
2011,1321180.0,48.33849459092399,4753761.0,4396936.0,2711274.119451898,Ivm+Alb,57.03429599115096,NER,510.75956176268,24.68768311,10.9435748894921,16.216,644669982.910156
2011,1469290.0,66.69019429873151,3515543.0,1537264.0,829683.0,Alb/Mbd,23.60042246674269,SEN,1374.67591873844,58.30465698,48.5501486192775,44.188,1054599975.58594
2011,221813.0,99.70413558227546,437792.0,128428.0,82403.0,Ivm+Alb,18.82240881514509,GNB,719.539573498937,44.70295334,14.6859905747985,40.508,120639999.389648
2011,496786.0,100.0,803613.0,65234.0,153867.0,Pzq+Alb,5.293795002231627,MRT,1931.19975525465,47.4840889,34.2364122777928,47.493,381720001.220703
2011,1583810.6666666665,73.36751843022166,3267923.0,743593.0,299088.75,Ivm+Alb,4.109184280477358,TCD,954.316872911808,38.68487549,10.7545445031211,22.054,457660003.662109
2011,2507548.5,100.0,3851464.0,242876.0,130012.5,Dec+Alb,3.370259894082287,ZMB,1624.86817763443,65.0934906,29.2415052848176,39.851,1033469970.70313
2011,2377601.0,100.0,1483151.0,758231.0,1533586.3333333333,Ivm+Alb,56.593857608278896,GIN,636.694958747648,24.42393684,18.8300747464885,33.966,202119995.117188
2011,64959.333333333336,100.0,106793.6,196889.0,91808.988,Dec+Alb,54.49744859607809,COM,1531.43789372951,80.95452881,34.5313813628435,28.04,55349998.4741211
2011,1136588.0,100.0,1604992.0,1372043.5,1634962.0,Ivm+Alb,100.0,SLE,718.161680687537,47.91463089,13.560179661658,39.248,423890014.648438
2011,1218476.0,100.0,2038187.0,2353018.0,2552593.0,Alb - round 2,100.0,BDI,230.070577369084,23.81056213,45.9277113706051,10.915,572239990.234375
2011,1790635.0,100.0,2770734.0,758231.0,1112617.6666666665,Ivm+Alb,40.8763585649326,GIN,636.694958747648,24.42393684,18.8300747464885,33.966,202119995.117188
2012,2510307.0,100.0,2486600.0,226196.0,209885.0977550264,Ivm+Alb,8.440645771536488,BEN,1071.52583567484,34.21852112,14.4517136045026,44.125,507880004.882813
2012,6734.5,35.39004887601487,32624.38,33025.0,23661.8,Alb/Mbd,61.41035189883714,STP,1210.79264672325,86.12266541,35.8167422474695,67.16,50700000.7629395
2012,614011.3333333334,100.0,1067270.0,30400.0,31392.0,Ivm+Alb,2.726050665360608,COG,3732.32737320389,71.6878891,17.1843319776117,64.169,140130004.882813
2012,229841.0,99.85206779113773,400021.0,128428.0,83721.5,Ivm+Alb,19.16441514527953,GNB,635.461653303881,37.72527695,15.9125580822648,40.908,80279998.7792969
2012,6719086.666666666,28.87075446001994,43583446.0,3260446.0,529630.0,Mbd,1.2152090956736188,NGA,2633.19734671361,91.06047821,36.4309333257504,45.246,1916109985.35156
2012,2322883.0,53.712001221785535,10392497.0,4475952.0,2182064.836840609,Ivm+Alb,20.996540454528,UGA,795.222867553127,55.14218903,18.9561823261431,20.424,1642500000.0
2012,5905630.666666667,89.80068802302688,12870860.0,1837406.0,325764.0,Alb,2.5310196832224108,TZA,861.969909667969,41.63511276,20.8937174720611,29.493,2822229980.46875
2012,2258866.6666666665,55.268334351487944,10392497.0,4475952.0,6518249.0,Mbd - round 1,62.7207205352092,UGA,795.222867553127,55.14218903,18.9561823261431,20.424,1642500000.0
2012,7373885.666666667,66.2861399845483,22806104.0,3569694.0,301870.375977929,Ivm+Alb,1.3236385135222086,ETH,452.101031885754,20.28753662,6.51408999312917,18.16,3243290039.0625
2012,2196076.333333333,86.68375921511084,3266706.0,743593.0,355406.5,Ivm+Alb,4.807872240409163,TCD,936.141444963822,37.49700546,10.904855366766,22.142,475130004.882813
2012,152491.0,100.0,350738.0,259792.0,58768.0,Mbd - round 1,18.94,GAB,9296.96587941088,226.32527161,46.1524575071287,86.634,68849998.4741211
2012,612483.0,100.0,1156032.0,542695.0,495529.0,Alb,42.86464388529037,CAF,544.395849142785,20.60425186,17.1121604556915,39.388,228020004.272461
2012,3084699.0,100.0,357203.0,1716739.0,2142756.8111736346,Ivm+Alb,100.0,GHA,1543.77524235764,83.48946381,17.1069348843732,52.073,1799280029.29688
2012,3084699.0,100.0,357203.0,1716739.0,1505823.0,Alb,100.0,GHA,1543.77524235764,83.48946381,17.1069348843732,52.073,1799280029.29688
2012,545619.0,100.0,1209113.0,486346.85714285716,392938.25,Ivm+Alb,33.96374040404169,CAF,544.395849142785,20.60425186,17.1121604556915,39.388,228020004.272461
2012,1156397.0,75.01185442057992,2868337.0,3365126.0,2654947.0,Alb,92.5604975984342,RWA,706.817317494399,57.216465,61.7070227174276,16.943,878640014.648438
2012,507508.0,90.10926574978603,1132091.0,9601.0,710651.06,Ivm+Alb,62.77331592601655,LBR,638.368751462083,50.35652542,16.9578913961146,48.583,566710021.972656
2012,81422.0,100.0,171068.0,13746.0,12767.0,Alb,23.22455068034636,BWA,6595.53845015424,405.96008301,70.1498597100217,64.768,73069999.6948242
2012,67945.66666666667,68.60930125715241,298101.0,112900.0,152258.0,Alb,71.28932625131597,SWZ,4347.99569336631,343.8296814,58.2500075134818,22.849,89620002.746582
2012,2769086.0,100.0,4845854.0,4396936.0,3240761.631487689,Ivm+Alb,66.87699694393783,NER,528.510104469655,22.56604767,11.4210866098121,16.212,891140014.648438
2012,72396.66666666667,100.0,130598.4,196889.0,92272.98999999999,Dec+Alb,53.34654826497251,COM,1490.31511351281,76.77297974,34.6899269606426,28.123,101610000.610352
2012,3067786.6,100.0,4845854.0,4396936.0,724338.0,Alb,14.947581994835172,NER,528.510104469655,22.56604767,11.4210866098121,16.212,891140014.648438
2012,5804536.333333333,86.6859631065377,12870860.0,1837406.0,4715701.271286048,Ivm+Alb,36.63858725280244,TZA,861.969909667969,41.63511276,20.8937174720611,29.493,2822229980.46875
2012,2194850.3333333335,56.82466748119035,10392497.0,4475952.0,5394544.0,Mbd - round 2,51.90806405813733,UGA,795.222867553127,55.14218903,18.9561823261431,20.424,1642500000.0
2012,3801107.3333333335,40.74993023393825,19625722.0,3455081.0,1530150.0,Alb,8.071157559183778,COD,400.059901824342,13.62572193,18.7546676228376,41.082,2846120117.1875
2012,90275.8525,3.3166630111158133,5853196.0,1158709.0,258760.534,Dec+Alb,4.420841776014335,MDG,493.511162904211,19.71853828,9.57497722568056,33.227,368489990.234375
2012,1280384.0,100.0,2029795.0,2367803.0,2668804.0,Alb - round 1,100.0,BDI,231.688496393569,20.57489777,45.9213248562526,11.194,524169982.910156
2012,1218476.0,100.0,2029795.0,2367803.0,2561110.0,Alb - round 2,100.0,BDI,231.688496393569,20.57489777,45.9213248562526,11.194,524169982.910156
2012,2383481.0,68.51864871501294,2319902.13,10484393.0,5038560.0,Mbd,100.0,ZAF,8076.97678479741,654.25469971,69.8367637621794,63.272,1065829956.05469
2012,3482291.5999999996,60.05614621975222,4630609.0,555348.0,3623823.309597893,Ivm+Alb,78.25802847093964,MLI,733.738935290444,28.26848984,32.8816854500786,37.599,995580017.089844
2012,7744484.833333333,32.75216863005098,43583446.0,3260446.0,4965250.520271299,Ivm+Alb,11.392514764140724,NGA,2633.19734671361,91.06047821,36.4309333257504,45.246,1916109985.35156
2012,1684984.4,100.0,2749127.0,758231.0,691649.0,Pzq+Alb,25.158859521586308,GIN,699.353377212197,23.99205208,19.8535692875928,34.255,633179992.675781
2012,470828.0,100.0,803613.0,65234.0,135590.0,Pzq+Alb,5.293795002231627,MRT,1859.11733247641,49.02023697,36.0288156075821,48.4,409790008.544922
2012,1099792.0,100.0,1630248.0,1292148.25,1680599.489729361,Ivm+Alb,100.0,SLE,904.840762004552,50.08378601,14.3035858013974,39.642,439739990.234375
2012,862417.0,100.0,1566616.0,1381928.0,1369823.0,Alb,87.43833843137054,TGO,762.392047587088,36.26974869,14.4998960284454,38.546,245080001.831055
2012,2720914.347826087,87.91099380564806,5827044.0,1562296.0,1256067.0,Pzq+Alb,17.97,AGO,5086.02740086376,121.79575348,43.5914724861148,61.268,243610000.610352
2012,147797.42857142858,92.14170201081531,378496.74,458705.0,254820.6666666667,Alb,55.698655928228874,LSO,1217.93071228944,124.85530853,34.5834307451435,25.704,276260009.765625
2012,21915.0,9.507262220833985,550879.0,166899.5163232183,275489.0,Alb,50.008985639314616,NAM,5942.64680978673,557.58959961,32.8736174504631,43.693,252440002.441406
2012,1974080.3333333333,90.04885707280663,4355173.0,3795722.0,3995457.369549824,Ivm+Alb,91.74049732467168,MWI,558.46208832772,32.80570221,27.422603378864,15.812,1170910034.17969
2012,889178.0,15.89333926310152,11165242.0,4187694.0,4613480.0,Alb,41.32001796288876,KEN,1285.00536171512,64.72195435,32.5150753685583,24.376,2653659912.10938
2012,2099801.6666666665,94.30099708935442,4355173.0,3795722.0,3161535.0,Pzq+Alb,72.59263868507635,MWI,558.46208832772,32.80570221,27.422603378864,15.812,1170910034.17969
2012,5581739.0,100.0,4775664.0,440300.0,425764.0,Alb,8.915283822312457,BFA,731.470138867833,33.78236771,18.8675829272628,25.767,1152319946.28906
2012,676512.92625,23.883702309754636,5853196.0,1158709.0,831827.0,Mbd,14.21150086209312,MDG,493.511162904211,19.71853828,9.57497722568056,33.227,368489990.234375
2012,238720.33333333334,84.8450778179241,163640.4,19906.0,170309.42857142858,Alb/Mbd,90.27968850183326,GMB,692.579361628102,29.30704689,46.4212039686368,57.105,138979995.727539
2012,3103127.0,100.0,5123849.0,3672936.0,4125127.0,Mbd,80.50836392719614,CMR,1449.09874362279,56.3600235,40.679527922419,52.769,597159973.144531
2012,3454707.0,100.0,6800267.0,385278.0,1143535.6666666667,Ivm+Alb,17.068635440395372,MOZ,685.685748199513,35.03115845,23.8737014232425,32.846,2071699951.17188
2012,3011709.0,100.0,5123849.0,3672936.0,2479683.4256,Ivm+Alb,48.39493563530073,CMR,1449.09874362279,56.3600235,40.679527922419,52.769,597159973.144531
2012,5413722.25,100.0,5284247.0,1011206.0,826236.5909424146,Ivm+Alb,20.482251656239193,CIV,1546.9460184731,74.48454285,29.1096545103652,48.172,2908330078.125
2012,74054.7,100.0,86129.26,42914.0,13150.898784742172,Alb,9.904445305116312,GNQ,17308.5723924575,284.08352661,65.4060707706963,69.0,14449999.8092651
2012,735306.0,33.38038859746304,3524405.0,1537264.0,2115884.0,"Pzq+Alb, Alb",60.03521161728008,SEN,1326.83798848379,56.95115662,49.62215098708,44.603,1075770019.53125
2012,333398.0,43.53575097923382,1771206.08,2056288.0,1136927.0,Alb,64.18942509501774,ZWE,1238.60109002194,89.26095581,39.9294247255203,32.834,1001590026.85547
2012,2777309.0,100.0,3867374.0,242876.0,238424.0,Mbd,6.165010159348436,ZMB,1710.05061343728,69.96878815,30.0534088180325,40.354,957140014.648438
2012,24250.0,58.52,103237.0,104124.0,83560.66666666667,Mbd,70.96036748979195,CPV,3736.81517011087,167.49281311,63.9530692607862,62.821,245639999.389648
2012,5581739.0,100.0,4775664.0,442220.5,4137815.850600001,Ivm+Alb,86.64378085644218,BFA,731.470138867833,33.78236771,18.8675829272628,25.767,1152319946.28906
2013,1644860.0,29.368776458698985,11673615.0,4187694.0,4760602.0,"Alb, Pzq+Alb",40.78087207775826,KEN,1370.87885214659,67.89151001,32.9047720711466,24.794,3306840087.89063
2013,1579333.8,100.0,3079501.0,710221.0,3437939.0,Alb - round 1,100.0,GIN,748.455020824734,26.22439003,20.8963805793729,34.545,467420013.427734
2013,147137.14285714287,89.49656262077201,364906.58,458705.0,275983.3333333334,Alb,60.764458055568966,LSO,1151.03735837227,130.44207764,36.6264406630214,26.101,320670013.427734
2013,3084699.0,100.0,364775.70360000007,1959103.5,2289325.0,Ivm+Alb,100.0,GHA,2294.025645187,104.81430817,18.1892648687887,52.748,1328170043.94531
2013,338499.0,100.0,162804.16,19906.0,142304.14285714284,Alb/Mbd,85.41953275274989,GMB,653.862713272743,25.33724403,46.4844349819106,57.82,112290000.915527
2013,6939870.0,61.45061589015187,25897255.0,3569694.0,461307.0261249246,Ivm+Alb,1.781296998948053,ETH,484.039833104062,19.53577042,6.82389059062955,18.575,3885540039.0625
