Year,Population requiring PC for LF,Type of MDA,Number of IUs covered,Reported number of people treated,Programme (drug) coverage (%),National coverage (%),CountryCode,GDP_per_capita,HealthExp_per_capita,Pct_with_improved_sanitation,GDP_lag1,Sanitation_lag1,Urban_Pop_Pct,ODA_per_capita
2005,34126624.0,IVM + ALB,10.0,928339.0,79.91699587389778,2.7202778686810625,TZA,483.334869384766,27.53238869,12.5338225447733,450.385284423828,11.3353000997634,24.845,1492449951.17188
2005,80000000.0,IVM + ALB,30.0,3400000.0,64.15094339622641,4.25,NGA,1211.37703504386,53.92662048,30.7689136768009,962.48104194733,30.0532638422315,39.074,6401790039.0625
2005,4799900.0,IVM + ALB,33.0,1516490.0,75.414133989894,31.594199879164147,BEN,779.437777753268,25.97800064,10.814694218731,758.695803786371,10.3400677635835,40.543,349079986.572266
2006,80000000.0,IVM + ALB,30.0,3344896.0,74.35425379574151,4.18112,NGA,1599.53891556365,65.7237854,31.5068482626807,1211.37703504386,30.7689136768009,39.943,11431959960.9375
2006,1118424.0,IVM + ALB,7.0,954216.0,85.31791163279759,85.31791163279759,TGO,552.50227125256,18.60928154,11.6195512765709,551.259850017077,11.1773052397302,35.649,79830001.8310547
2006,10510647.0,IVM + ALB,61.0,6032545.0,70.87287117164523,57.39461138786223,GHA,906.441027564887,45.96789932,10.9638541974486,478.611909191028,10.0024406425603,47.988,1236250000.0
2006,12429409.0,IVM + ALB,0.0,0.0,0.0,0.0,UGA,346.518255310647,31.62604523,17.6794433895241,330.405402707025,17.4642525560946,17.425,1589229980.46875
2006,15821728.0,DEC + ALB,13.0,2130005.0,77.18600769539067,13.462530767814997,MDG,324.146874882604,16.76423645,6.60626040079226,305.812074924388,6.12117429647739,29.425,784409973.144531
2006,4799900.0,IVM + ALB,28.0,1461523.0,78.40292299092654,30.44903018812892,BEN,809.147072506221,27.52271461,11.3007400084745,779.437777753268,10.814694218731,41.049,400309997.558594
2006,38531568.0,IVM + ALB,38.0,6067789.0,71.99015689013538,15.74757871260261,TZA,475.746734619141,35.36390686,13.7317612866965,483.334869384766,12.5338225447733,25.478,1887650024.41406
2006,13938935.0,IVM + ALB,55.0,11127329.0,79.82911893914421,79.82911893914421,BFA,455.513655620024,20.64653969,14.8159146955023,441.164148016012,13.9805995453405,22.339,900549987.792969
2006,12299691.0,IVM + ALB,15.0,2316180.0,78.23806438667948,18.83120478392506,MLI,493.628706470251,27.65656662,23.6069559732511,461.457920288884,22.1609320906388,32.832,869200012.207031
2006,572171.0,DEC + ALB,1.0,29248.0,77.32247660339449,5.111758547706892,COM,1154.90422349749,65.70906067,33.0502370446673,1103.20658498402,32.6181080742434,27.863,32000000.0
2006,2987266.0,DEC + ALB,0.0,0.0,0.0,0.0,KEN,699.80237063381,41.07886505,30.2231399084341,523.456312433863,29.848047955005,22.045,941650024.414063
2007,4799900.0,IVM + ALB,28.0,1485608.0,80.90132389707463,30.950811475239064,BEN,912.338247188342,27.74564934,11.7983015321379,809.147072506221,11.3007400084745,41.558,413609985.351563
2007,37369939.0,IVM + ALB,30.0,6393215.0,68.53315047006822,17.10790857860378,TZA,543.198303222656,35.99416351,14.9287973517559,475.746734619141,13.7317612866965,26.121,2314260009.76563
2007,12990930.0,IVM + ALB,24.0,4527977.0,80.45862001748847,34.854910310501246,MLI,564.157958339126,30.42856026,25.0829117113185,493.628706470251,23.6069559732511,33.612,870469970.703125
2007,4248592.0,IVM + ALB,7.0,472405.0,78.68118800007994,11.119095455623889,SEN,1188.93877808175,41.32680893,44.2305886798635,,,42.535,732650024.414063
2007,15821728.0,DEC + ALB,17.0,2906529.0,79.53999441186829,18.370490252392152,MDG,419.548001431865,19.71751213,7.09404605387567,324.146874882604,6.60626040079226,30.043,688130004.882813
2007,3031878.0,DEC + ALB,0.0,0.0,0.0,0.0,KEN,840.201439476765,50.38684845,30.6001210320194,699.80237063381,30.2231399084341,22.42,1222040039.0625
2007,514110.0,DEC + ALB,2.0,345973.0,72.64006349153026,67.29552041391919,COM,1289.73631056361,69.87508392,33.4374468041965,1154.90422349749,33.0502370446673,27.867,42549999.2370605
2007,1173631.0,IVM + ALB,7.0,966532.0,85.58371652140497,82.35399371693488,TGO,607.588224471809,22.96606827,12.0722256956924,552.50227125256,11.6195512765709,36.116,122489997.86377
2007,10555253.0,IVM + ALB,9.0,2223903.0,72.2230034453564,21.06915864546307,NER,387.168065883301,20.83684349,8.99542619140241,,,16.234,465570007.324219
2007,4967802.0,IVM + ALB,6.0,1177214.0,61.32658047429076,23.69687841826224,SLE,578.648417351785,30.97717667,10.7956030782782,,,37.689,512429992.675781
2007,14333866.0,IVM + ALB,55.0,11613507.0,81.02145645843208,81.02145645843208,BFA,514.684451177238,27.04532623,15.5707854905595,455.513655620024,14.8159146955023,22.996,772260009.765625
2007,12839562.0,IVM + ALB,25.0,4923440.0,71.43389828246065,38.34585634619,UGA,401.389130865581,36.13018799,17.893860360696,346.518255310647,17.6794433895241,17.899,1364069946.28906
2007,10510647.0,IVM + ALB,61.0,5932174.0,63.931625773863054,56.43966541736203,GHA,1050.12461524926,54.75652313,11.9437515914647,906.441027564887,10.9638541974486,48.669,923229980.46875
2007,80000000.0,IVM + ALB,30.0,3414800.0,74.78634818445781,4.2685,NGA,1815.52697545827,69.15039063,32.267693402297,1599.53891556365,31.5068482626807,40.819,1643209960.9375
2008,514110.0,DEC + ALB,0.0,0.0,0.0,0.0,COM,1455.02768595586,73.73594666,33.7793067711292,1289.73631056361,33.4374468041965,27.886,41979999.5422363
2008,1205317.0,IVM + ALB,7.0,936848.0,85.29726412663554,77.72627449874182,TGO,718.948786366771,27.6753788,12.5354529601089,607.588224471809,12.0722256956924,36.587,282570007.324219
2008,40420017.0,IVM + ALB,20.0,3140683.0,71.5990332129029,7.770117959129013,TZA,675.977233886719,36.01263428,16.1250365499333,543.198303222656,14.9287973517559,26.776,1909569946.28906
2008,13264445.0,IVM + ALB,34.0,6450542.0,62.444374723440646,48.6303196251332,UGA,472.842681495852,40.08214951,18.107742128752,401.389130865581,17.893860360696,18.384,1463030029.29688
2008,63306769.0,IVM + ALB,36.0,3884644.0,73.35464243368634,6.136222178705724,NGA,2154.10543545364,80.09986115,33.0520742471129,1815.52697545827,32.267693402297,41.702,960679992.675781
2008,5319758.0,IVM + ALB,13.0,3179107.0,70.07666292011243,59.760368798731065,SLE,650.684422202761,36.24853897,11.4555103768436,578.648417351785,10.7956030782782,38.077,328559997.558594
2008,12887248.0,IVM + ALB,9.0,2704323.0,80.51417523317741,20.98448792170369,MWI,554.048820396119,32.93960953,18.4488656942881,,,15.326,872289978.027344
2008,15411849.0,IVM + ALB,63.0,12041890.0,81.78007830775492,78.1339734122752,BFA,619.437533256264,28.90426254,16.2596775904484,514.684451177238,15.5707854905595,23.534,821520019.53125
2008,13332921.0,IVM + ALB,30.0,5066874.0,61.631295804978016,38.002730234432505,MLI,658.493183322369,34.10325623,26.5889043994531,564.157958339126,25.0829117113185,34.403,854619995.117188
2008,3031878.0,DEC + ALB,3.0,1092068.0,62.67071973298886,36.01952321300527,KEN,915.54435473604,55.4166069,30.979034639325,840.201439476765,30.6001210320194,22.8,1249430053.71094
2008,5314600.0,IVM + ALB,7.0,447593.0,75.30849034064333,8.421950852368946,SEN,1398.79218010021,49.78118515,45.3148396181609,1188.93877808175,44.2305886798635,42.947,932340026.855469
2008,5282204.0,IVM + ALB,16.0,904775.0,84.10245017433522,17.128740200113437,BEN,1060.60254502099,29.14166451,12.3071178648893,912.338247188342,11.7983015321379,42.069,543330017.089844
2008,10355501.0,IVM + ALB,18.0,3849412.0,58.72511638883918,37.17262931074025,NER,475.044955398162,24.71139526,9.48812752048888,387.168065883301,8.99542619140241,16.229,553469970.703125
2008,11378229.0,IVM + ALB,61.0,7228639.0,70.64202037081829,63.5304404578252,GHA,1182.65761256016,61.90890884,12.9418000356966,1050.12461524926,11.9437515914647,49.351,1039339965.82031
2008,14305000.0,IVM + ALB,15.0,1165251.0,77.29460812115062,8.145760223698009,CMR,1492.14269801453,53.99885559,39.7329093241941,,,50.35,522450012.207031
2008,17389792.0,DEC + ALB,30.0,4891862.0,75.40985223907447,28.130652741562407,MDG,512.579800058444,21.33732986,7.58477424817969,419.548001431865,7.09404605387567,30.67,631559997.558594
2009,514110.0,DEC + ALB,0.0,0.0,0.0,0.0,COM,1410.30516959473,69.42589569,34.0757324816563,1455.02768595586,33.7793067711292,27.921,51159999.8474121
2009,11465194.0,IVM + ALB,22.0,6523176.0,72.53345644674155,56.89546988912704,NER,461.131533961487,24.40502357,9.97724246979752,475.044955398162,9.48812752048888,16.225,431230010.986328
2009,410000.0,DEC + ALB,7.0,144527.0,71.86322185427171,71.86322185427171,STP,1128.28046213305,76.35579681,31.8267788469795,,,63.823,29370000.8392334
2009,13798000.0,IVM + ALB,59.0,9730857.0,85.08506270470424,70.52367734454269,MLI,662.883388148082,35.57579422,28.1230644263015,658.493183322369,26.5889043994531,35.2,818750000.0
2009,70650902.0,IVM + ALB,50.0,4754864.0,57.33055052165662,6.730082511897725,NGA,1820.48633854782,68.00685883,33.8602865376741,2154.10543545364,33.0520742471129,42.588,1163290039.0625
2009,12887248.0,IVM + ALB,26.0,10805518.0,82.78134751767074,83.84659005553397,MWI,625.869729869625,35.80582047,20.7030013060694,554.048820396119,18.4488656942881,15.429,691989990.234375
2009,2600000.0,Not started,6.0,103724.0,20.24864145945035,50.39480810361761,COG,2271.15219175966,48.9272995,15.5506898875387,,,62.8,272440002.441406
2009,15538610.0,IVM + ALB,18.0,1607688.0,71.75586488176508,10.346408076398085,MOZ,547.697144193651,27.63411713,20.0645617499618,,,31.328,1800430053.71094
2009,13264445.0,IVM + ALB,0.0,0.0,0.0,0.0,UGA,798.947089938247,44.42161942,18.3208073608516,472.842681495852,18.107742128752,18.878,1391099975.58594
2009,5314600.0,IVM + ALB,7.0,412461.0,66.84239099608631,7.760903925036692,SEN,1308.69404336205,50.8613205,46.3960167988497,1398.79218010021,45.3148396181609,43.359,884799987.792969
2009,49140000.0,Not started,182.0,10492227.0,100.17987701266964,80.9,COD,280.798051526498,13.18276978,19.8835864068139,,,39.491,1960719970.70313
2009,3600000.0,IVM + ALB,13.0,0.0,0.0,0.0,LBR,448.386367025545,52.30115128,15.4613878781595,,,47.445,468260009.765625
2009,3031878.0,DEC + ALB,0.0,0.0,0.0,0.0,KEN,1047.9678324485,55.28591537,31.3598599769359,915.54435473604,30.979034639325,23.183,1697680053.71094
2009,1311741.0,IVM + ALB,33.0,116137.0,64.23257737915458,11.975895883895692,GNB,583.190020139094,27.59508705,12.2823572765206,,,39.716,134770004.272461
2009,420000.0,IVM + ALB,15.0,0.0,0.0,0.0,GNQ,13232.5019378102,255.58073425,63.0143172996571,,,64.358,33509998.3215332
2009,1191720.0,IVM + ALB,2.0,329660.0,82.57395486311148,27.66253818010942,TGO,720.694168794129,29.0416832,13.0082555482649,718.948786366771,12.5354529601089,37.058,487420013.427734
2009,5319758.0,IVM + ALB,12.0,3476726.0,74.05623051131369,65.35496539504241,SLE,624.898797932327,37.96392822,12.1362209658532,650.684422202761,11.4555103768436,38.466,411260009.765625
2009,6067135.0,IVM + ALB,24.0,0.0,0.0,0.0,GIN,662.185914665681,24.00493431,16.841000124284,,,33.391,242970001.220703
2009,3577000.0,DEC + ALB,2.0,62548.0,48.59976795504698,30.678978659850078,ERI,642.92572288007,22.65766335,11.0220410741386,,,34.585,136600006.103516
2009,11587953.0,IVM + ALB,74.0,7204038.0,74.82994299596363,62.16833982671487,GHA,1047.70430093586,61.81399536,13.9573276526153,1182.65761256016,12.9418000356966,50.031,1336790039.0625
2009,17948748.0,DEC + ALB,30.0,5046639.0,74.64391109417727,28.116941638492,MDG,446.315238370592,19.96823883,8.07809185945002,512.579800058444,7.58477424817969,31.301,399100006.103516
2009,14000000.0,IVM + ALB,3.0,914720.0,78.88284941354424,6.533714285714286,CIV,1540.45393569596,72.83110809,26.7970814130263,,,46.91,2217520019.53125
2009,12090000.0,IVM + ALB,0.0,0.0,0.0,0.0,AGO,3136.64546955947,120.0315094,39.7942707753161,,,59.034,218600006.103516
2009,30000000.0,IVM + ALB,5.0,77442.0,78.19501802356696,0.25814,ETH,368.574712267445,15.36375141,5.56530539724539,,,16.91,2785310058.59375
2009,37369939.0,IVM + ALB,23.0,4396112.0,73.23390590149292,11.763765522871203,TZA,693.823547363281,33.38547516,17.3196247396948,675.977233886719,16.1250365499333,27.439,2300419921.875
2009,6000000.0,DEC + ALB,0.0,0.0,0.0,0.0,ZWE,735.444551727601,98.24945831,41.7711991394054,,,33.378,736539978.027344
2009,14305000.0,IVM + ALB,9.0,616160.0,74.61524395634204,4.307305138063614,CMR,1461.38999232337,50.604702,39.9666331909279,1492.14269801453,39.7329093241941,50.954,596159973.144531
2009,15411849.0,IVM + ALB,63.0,12326907.0,79.98331024395581,79.98331024395581,BFA,601.569520671859,30.68659401,16.9336302229932,619.437533256264,16.2596775904484,24.079,858599975.585938
2009,7270000.0,IVM + ALB,12.0,1285239.0,71.29528560964178,23.1,TCD,781.143474044293,36.02885056,10.4835850614972,,,21.934,553750000.0
2009,8780000.0,DEC + ALB,0.0,0.0,0.0,0.0,ZMB,1136.24168316848,59.36890793,27.5935099893468,,,38.861,1228239990.23438
2009,5282204.0,IVM + ALB,16.0,908775.0,85.0737675759675,17.204466166017063,BEN,1024.10277858112,30.67226219,12.8267358396861,1060.60254502099,12.3071178648893,42.58,587049987.792969
2009,3300000.0,IVM + ALB,0.0,0.0,0.0,0.0,CAF,456.471673898404,21.82637405,18.3030851796557,,,38.694,212360000.610352
2010,30000000.0,IVM + ALB,5.0,73435.0,72.69856355122609,0.2447833333333333,ETH,330.619412798644,16.40672684,5.88367348842843,368.574712267445,5.56530539724539,17.319,3455159912.10938
2010,16819434.0,IVM + ALB,43.0,3676469.0,69.83985234440864,21.85845849509561,CMR,1398.58702025047,49.50485611,40.2024295671356,1461.38999232337,39.9666331909279,51.559,540229980.46875
2010,3300000.0,IVM + ALB,2.0,193919.0,47.84449472133744,5.876333333333333,CAF,476.873786950728,16.40023994,17.9009514050434,456.471673898404,18.3030851796557,38.904,260980010.986328
2010,3577000.0,DEC + ALB,2.0,62548.0,48.59976795504698,30.678978659850078,ERI,539.699512069686,24.43300056,11.2019449777584,642.92572288007,11.0220410741386,35.175,162309997.558594
2010,1191720.0,IVM + ALB,7.0,329660.0,67.17142857142858,27.66253818010942,TGO,704.987164181378,31.36204338,13.4914168494847,720.694168794129,13.0082555482649,37.533,403380004.882813
2010,420000.0,IVM + ALB,15.0,0.0,0.0,0.0,GNQ,13720.1658723222,241.66999817,63.8311923686012,13232.5019378102,63.0143172996571,65.94,85069999.6948242
2010,8780000.0,DEC + ALB,0.0,0.0,0.0,0.0,ZMB,1451.10616017155,58.39817047,28.4217753410918,1136.24168316848,27.5935099893468,39.355,919320007.324219
2010,11925399.0,IVM + ALB,69.0,7491873.0,75.17424726645869,62.82282882107341,GHA,1263.89251760539,71.6121521,14.9904419527654,1047.70430093586,13.9573276526153,50.713,1697219970.70313
2010,49140000.0,Not started,182.0,10492227.0,100.17987701266964,80.9,COD,314.53858629844,12.53950882,19.4987268908352,280.798051526498,19.8835864068139,40.013,3483649902.34375
2010,6127337.0,IVM + ALB,14.0,4760021.0,77.68498778506878,77.68498778506878,SLE,648.129229488008,36.55500031,12.8377260886087,624.898797932327,12.1362209658532,38.856,458299987.792969
2010,1311741.0,IVM + ALB,33.0,116137.0,64.23257737915458,11.975895883895692,GNB,600.194298540768,31.5948391,13.4760634593862,583.190020139094,12.2823572765206,40.111,129000000.0
2010,12090000.0,IVM + ALB,0.0,0.0,0.0,0.0,AGO,3597.34293216332,96.66415405,41.0607923213848,3136.64546955947,39.7942707753161,59.783,235169998.168945
2010,88966825.0,IVM + ALB,103.0,10489790.0,48.94373434171575,11.790675906440406,NGA,2202.25672957344,75.58924866,34.6931332709606,1820.48633854782,33.8602865376741,43.48,2052360107.42188
2010,11465194.0,IVM + ALB,29.0,7802679.0,72.73644979692058,68.05535955170056,NER,474.425692340831,23.33815765,10.4624965004898,461.131533961487,9.97724246979752,16.221,741380004.882813
2010,17118460.0,IVM + ALB,37.0,3739881.0,74.35454128846204,21.84706451398081,MOZ,496.185839392659,26.17583847,21.3170069551163,547.697144193651,20.0645617499618,31.83,1943130004.88281
2010,410000.0,DEC + ALB,7.0,144527.0,71.86322185427171,71.86322185427171,STP,1045.20958234528,74.38393402,33.1528174421221,1128.28046213305,31.8267788469795,64.952,50189998.626709
2010,15039794.0,IVM + ALB,59.0,10046835.0,84.79735024818001,66.80167959747321,MLI,670.369098976461,32.20446396,29.6838043988009,662.883388148082,28.1230644263015,35.999,1091459960.9375
2010,5282204.0,IVM + ALB,16.0,946317.0,85.61049417618455,17.91519221900555,BEN,973.244254493089,30.38452339,13.3574318576564,1024.10277858112,12.8267358396861,43.093,689270019.53125
2010,13065294.0,IVM + ALB,27.0,10797082.0,82.63941094628258,82.63941094628258,MWI,683.124694716799,34.2412796,22.9502207251724,625.869729869625,20.7030013060694,15.544,1016849975.58594
2010,18602379.0,DEC + ALB,49.0,6868762.0,66.33046734711911,36.92410524481842,MDG,450.009391645726,21.57974052,8.57423264087617,446.315238370592,8.07809185945002,31.938,477309997.558594
2010,6000000.0,DEC + ALB,0.0,0.0,0.0,0.0,ZWE,901.554443558321,98.24945831,41.1551678278732,735.444551727601,41.7711991394054,33.196,712530029.296875
2010,5314600.0,IVM + ALB,50.0,1123495.0,49.27633367518055,11.119095455623889,SEN,1275.88357492357,51.81986618,47.4746195159613,1308.69404336205,46.3960167988497,43.773,936400024.414063
2010,3600000.0,IVM + ALB,13.0,0.0,0.0,0.0,LBR,492.252808033724,50.63946533,15.9511988042973,448.386367025545,15.4613878781595,47.813,1416109985.35156
2010,15411849.0,IVM + ALB,0.0,0.0,0.0,0.0,BFA,624.957252224766,32.8663559,17.5931679395271,601.569520671859,16.9336302229932,24.633,1044619995.11719
2010,3031878.0,DEC + ALB,0.0,0.0,0.0,0.0,KEN,1091.51873101194,58.93074799,31.74269809332,1047.9678324485,31.3598599769359,23.571,1631260009.76563
2010,6067135.0,IVM + ALB,24.0,0.0,0.0,0.0,GIN,659.235326211315,22.8732872,17.8258881812328,662.185914665681,16.841000124284,33.678,220970001.220703
2010,14704200.0,IVM + ALB,38.0,9183256.0,72.42442257269805,62.45328545585615,UGA,823.488144282,51.96447372,18.5332942492702,798.947089938247,18.3208073608516,19.383,1690140014.64844
2010,37369939.0,IVM + ALB,22.0,4465654.0,73.27444669896505,11.949856273514389,TZA,736.530151367188,36.89682007,18.5129732606357,693.823547363281,17.3196247396948,28.114,2960310058.59375
2010,514110.0,DEC + ALB,0.0,0.0,0.0,0.0,COM,1386.5742428453,69.0898819,34.3266154418974,1410.30516959473,34.0757324816563,27.973,69910003.6621094
2010,7270000.0,IVM + ALB,12.0,1285239.0,71.29528560964178,23.1,TCD,866.439680905028,36.498703,10.6144009031658,781.143474044293,10.4835850614972,21.985,490160003.662109
2010,2600000.0,Not started,6.0,103724.0,20.24864145945035,50.39480810361761,COG,2946.55798067708,54.86231995,16.0823109686403,2271.15219175966,15.5506898875387,63.256,1315089965.82031
2010,14000000.0,IVM + ALB,13.0,2458436.0,31.484721604293664,17.560257142857143,CIV,1553.54887048143,71.98825836,27.5606050351637,1540.45393569596,26.7970814130263,47.33,845309997.558594
2011,12150323.0,IVM + ALB,70.0,7761897.0,73.79332480037176,63.88222765765157,GHA,1507.43573198753,95.87026215,16.0404640405783,1263.89251760539,14.9904419527654,51.394,1803869995.11719
2011,1582496.0,IVM + ALB,33.0,264712.0,73.95574032011577,16.727498837279843,GNB,719.539573498937,44.70295334,14.6859905747985,600.194298540768,13.4760634593862,40.508,120639999.389648
2011,420000.0,IVM + ALB,15.0,0.0,0.0,0.0,GNQ,17198.2136668275,266.68746948,64.6283691531245,13720.1658723222,63.8311923686012,67.488,24549999.2370605
2011,16166882.0,IVM + ALB,60.0,11926872.0,79.83102174295875,73.77348334700532,MLI,789.06272549554,32.52751923,31.2702844442832,670.369098976461,29.6838043988009,36.799,1267619995.11719
2011,1191720.0,IVM + ALB,7.0,329660.0,67.17142857142858,27.66253818010942,TGO,783.989380490906,35.2552681,13.9893165783066,704.987164181378,13.4914168494847,38.032,542380004.882813
2011,5812099.0,IVM + ALB,14.0,531313.0,84.20668089887997,9.141499482372891,BEN,1059.41358915783,32.9503212,13.8991204082012,973.244254493089,13.3574318576564,43.608,672609985.351563
2011,16673025.0,IVM + ALB,125.0,7943616.0,77.99348334124367,47.643519997121096,CMR,1513.96056994878,57.71255493,40.4400396496545,1398.58702025047,40.2024295671356,52.164,612080017.089844
2011,3300000.0,IVM + ALB,0.0,0.0,0.0,0.0,CAF,534.057281471636,18.9371357,17.504011935079,476.873786950728,17.9009514050434,39.135,268769989.013672
2011,3577000.0,DEC + ALB,2.0,62548.0,48.59976795504698,30.678978659850078,ERI,688.68165957684,33.27035522,11.3735399803252,539.699512069686,11.2019449777584,35.771,133410003.662109
2011,7270000.0,IVM + ALB,12.0,1285239.0,71.29528560964178,23.1,TCD,954.316872911808,38.68487549,10.7545445031211,866.439680905028,10.6144009031658,22.054,457660003.662109
2011,14104061.0,IVM + ALB,26.0,11258343.0,79.82341397984595,79.82341397984595,MWI,763.061000394572,39.60096741,25.1902515685701,683.124694716799,22.9502207251724,15.672,798280029.296875
2011,8780000.0,DEC + ALB,0.0,0.0,0.0,0.0,ZMB,1624.86817763443,65.0934906,29.2415052848176,1451.10616017155,28.4217753410918,39.851,1033469970.70313
2011,2600000.0,Not started,6.0,103724.0,20.24864145945035,50.39480810361761,COG,3396.16505817952,59.84463501,16.6267536896129,2946.55798067708,16.0823109686403,63.712,261239990.234375
2011,30000000.0,IVM + ALB,5.0,84929.0,81.74424424424424,0.2830966666666666,ETH,343.024942351887,14.83500671,6.19978430281278,330.619412798644,5.88367348842843,17.735,3495889892.57813
2011,16570898.0,IVM + ALB,63.0,12825582.0,81.30330671692684,77.39823152613697,BFA,725.024767725475,33.8243866,18.2380244727644,624.957252224766,17.5931679395271,25.196,981979980.46875
2011,18602379.0,DEC + ALB,61.0,0.0,0.0,0.0,MDG,506.163691559309,23.37224197,9.07317357345326,450.009391645726,8.57423264087617,32.58,447279998.779297
2011,3421741.0,DEC + ALB,9.0,1259903.0,58.26903590157695,36.82052499005623,KEN,1096.14499807675,57.18780136,32.1277605077796,1091.51873101194,31.74269809332,23.969,2478820068.35938
2011,6000000.0,DEC + ALB,0.0,0.0,0.0,0.0,ZWE,1037.25491018154,87.49465179,40.5413106062604,901.554443558321,41.1551678278732,33.015,722580017.089844
2011,5314600.0,IVM + ALB,50.0,1123495.0,49.27633367518055,11.119095455623889,SEN,1374.67591873844,58.30465698,48.5501486192775,1275.88357492357,47.4746195159613,44.188,1054599975.58594
2011,514110.0,DEC + ALB,0.0,0.0,0.0,0.0,COM,1531.43789372951,80.95452881,34.5313813628435,1386.5742428453,34.3266154418974,28.04,55349998.4741211
2011,410000.0,DEC + ALB,7.0,144527.0,71.86322185427171,71.86322185427171,STP,1219.80189089671,84.74559784,34.4829426011606,1045.20958234528,33.1528174421221,66.064,73480003.3569336
2011,3600000.0,IVM + ALB,13.0,0.0,0.0,0.0,LBR,568.087865520004,54.34541321,16.4501799867755,492.252808033724,15.9511988042973,48.193,762250000.0
2011,14203400.0,IVM + ALB,53.0,8766071.0,63.77917740951975,61.71811678893786,UGA,835.620060555838,55.3051796,18.7450509527494,823.488144282,18.5332942492702,19.898,1572920043.94531
2011,17114949.0,IVM + ALB,65.0,8496428.0,81.31160029169642,49.643314741983744,MOZ,618.17649286789,30.28253746,22.5867672282022,496.185839392659,21.3170069551163,32.336,2065469970.70313
2011,106124877.0,IVM + ALB,185.0,19887248.0,57.74711585253405,18.73947802078489,NGA,2418.41316975875,83.10647583,35.5499398732214,2202.25672957344,34.6931332709606,44.366,1809859985.35156
2011,14000000.0,No MDA,0.0,0.0,0.0,0.0,CIV,1596.62826565998,72.44979095,28.3316063644831,1553.54887048143,27.5606050351637,47.751,1437709960.9375
2011,11605401.0,IVM + ALB,30.0,7394521.0,63.71620969548658,63.71620420526615,NER,510.75956176268,24.68768311,10.9435748894921,474.425692340831,10.4624965004898,16.216,644669982.910156
2011,6067135.0,IVM + ALB,24.0,0.0,0.0,0.0,GIN,636.694958747648,24.42393684,18.8300747464885,659.235326211315,17.8258881812328,33.966,202119995.117188
2011,49140000.0,Not started,182.0,10492227.0,100.17987701266964,80.9,COD,364.714191777632,12.27988434,19.1224516966063,314.53858629844,19.4987268908352,40.544,5526459960.9375
2011,12090000.0,IVM + ALB,0.0,0.0,0.0,0.0,AGO,4615.91059831778,121.91368866,42.3266654473422,3597.34293216332,41.0607923213848,60.528,192940002.441406
2011,43956328.0,IVM + ALB,69.0,10912153.0,76.19968478688199,24.824987655929768,TZA,775.392761230469,37.43364334,19.7043086556293,736.530151367188,18.5129732606357,28.798,2441830078.125
2011,6312745.0,IVM + ALB,14.0,5074218.0,80.3805317654998,80.3805317654998,SLE,718.161680687537,47.91463089,13.560179661658,648.129229488008,12.8377260886087,39.248,423890014.648438
2012,12090000.0,IVM + ALB,0.0,0.0,0.0,0.0,AGO,5086.02740086376,121.79575348,43.5914724861148,4615.91059831778,42.3266654473422,61.268,243610000.610352
2012,16779208.0,IVM + ALB,57.0,12437078.0,81.03005579226726,74.12196094118387,BFA,731.470138867833,33.78236771,18.8675829272628,725.024767725475,18.2380244727644,25.767,1152319946.28906
2012,14807685.0,IVM + ALB,26.0,11877822.0,80.21390244322458,80.21390244322458,MWI,558.46208832772,32.80570221,27.422603378864,763.061000394572,25.1902515685701,15.812,1170910034.17969
2012,6067135.0,IVM + ALB,24.0,0.0,0.0,0.0,GIN,699.353377212197,23.99205208,19.8535692875928,636.694958747648,18.8300747464885,34.255,633179992.675781
2012,108526381.0,IVM + ALB,154.0,15815548.0,52.925594713821496,14.57299861496349,NGA,2633.19734671361,91.06047821,36.4309333257504,2418.41316975875,35.5499398732214,45.246,1916109985.35156
2012,8780000.0,DEC + ALB,0.0,0.0,0.0,0.0,ZMB,1710.05061343728,69.96878815,30.0534088180325,1624.86817763443,29.2415052848176,40.354,957140014.648438
2012,30000000.0,IVM + ALB,21.0,987414.0,78.63078932280054,3.29138,ETH,452.101031885754,20.28753662,6.51408999312917,343.024942351887,6.19978430281278,18.16,3243290039.0625
2012,3421741.0,DEC + ALB,0.0,0.0,0.0,0.0,KEN,1285.00536171512,64.72195435,32.5150753685583,1096.14499807675,32.1277605077796,24.376,2653659912.10938
2012,410000.0,DEC + ALB,7.0,144527.0,71.86322185427171,71.86322185427171,STP,1210.79264672325,86.12266541,35.8167422474695,1219.80189089671,34.4829426011606,67.16,50700000.7629395
2012,5314600.0,IVM + ALB,50.0,1123495.0,49.27633367518055,11.119095455623889,SEN,1326.83798848379,56.95115662,49.62215098708,1374.67591873844,48.5501486192775,44.603,1075770019.53125
2012,18602379.0,DEC + ALB,7.0,907295.0,66.88001851686678,4.877306284319872,MDG,493.511162904211,19.71853828,9.57497722568056,506.163691559309,9.07317357345326,33.227,368489990.234375
2012,6000000.0,DEC + ALB,0.0,0.0,0.0,0.0,ZWE,1238.60109002194,89.26095581,39.9294247255203,1037.25491018154,40.5413106062604,32.834,1001590026.85547
2012,45173251.0,IVM + ALB,80.0,14338713.0,65.77590120728878,31.7416007982246,TZA,861.969909667969,41.63511276,20.8937174720611,775.392761230469,19.7043086556293,29.493,2822229980.46875
2012,17114949.0,IVM + ALB,0.0,0.0,0.0,0.0,MOZ,685.685748199513,35.03115845,23.8737014232425,618.17649286789,22.5867672282022,32.846,2071699951.17188
