,Country Name,Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
65,Europe & Central Asia,ECS,93.457066085044,93.094121599778,93.2842896635183,93.471194556969,93.6662578952591,93.8713407945327,94.0919685764496,94.3189111381024,94.5389402333201,94.7509323237288,94.9609556612388,95.1618749583717,95.3667017315388,95.572313093675,95.7687011716453,95.9657043653676,96.1433355168075,96.3068847306562,96.4578439140438,96.5951933024189,96.7269138737182,96.8018382043307,96.8731089093843
66,Ecuador,ECU,70.2769836057393,71.2058646927027,72.0815379211086,72.9234098845217,73.7606513816893,74.8640284637925,75.9674946038846,77.0714321378658,78.175463960346,79.2795986257367,80.3840121976879,81.4838302709146,82.5812991805288,83.68006815604,84.7800135093502,85.8813735545442,86.9839092585989,88.0877340678835,89.130641596456,90.0032406646583,90.8741257753774,91.7426911861146,92.2725010923607
67,"Egypt, Arab Rep.",EGY,91.2317016114182,91.5447294384506,91.8580995381136,92.1718235585916,92.4858978069016,92.8003242543512,93.1150933728137,93.4279651849764,93.7399490225332,94.0524838097041,94.3654653837058,94.6790002685632,94.9913271486837,95.3042855607555,95.6177859083195,95.9318698997967,96.2465784166378,96.5629903922749,96.8810007737248,97.2005582635653,97.5215610615812,97.5246503198928,97.5287500099944
68,Euro area,EMU,98.8319715104828,98.8430039463983,98.8559438577117,98.8658555543183,98.8754472520993,98.8849000065087,98.8930136599562,98.9003014101796,98.9080797964347,98.9162013722268,98.9249389735632,98.9322234043154,98.9394524775145,98.9470814931019,98.9538122845036,98.965479519697,98.9749470131203,98.9834611423196,98.9880299865737,98.9899772186368,98.9924482613194,98.9940162318057,99.0620734907727
69,Eritrea,ERI,8.28530044207824,8.64047942200959,8.98629582134225,9.32208585596108,9.64744725375952,9.96153547102589,10.2644175947139,10.5550787915381,10.8337736915036,11.0220410741386,11.2019449777584,11.3735399803252,11.5365169297833,11.6362700513655,11.7366811006634,11.8379122916262,11.9399656246299,11.9399656246299,11.9399656246299,11.9399656246299,11.9399656246299,11.9399656246299,11.9399656246299
70,Spain,ESP,99.8133758771573,99.8132400227997,99.8203708163089,99.8274296698169,99.8345118255009,99.8416095345955,99.8487334227416,99.8558753624405,99.863042128939,99.8702267149748,99.8774333450347,99.8846632633242,99.8919086034315,99.8991719521826,99.9060919461741,99.912472243595,99.9188807943147,99.9198417638896,99.9195943597293,99.9193565738972,99.9191083525324,99.918859906204,99.9186164178539
71,Estonia,EST,99.68320718373,99.6870039567612,99.6893529794882,99.6506610270267,99.5954393777572,99.5403975592733,99.4855362979446,99.4308575251118,99.3763585936255,99.3220447392028,99.2679099670805,99.213957197269,99.1602852566758,99.1065936886103,99.0526845935872,99.0579702827243,99.0630771969304,99.0679878090193,99.0726839387783,99.0771583771511,99.0807516942439,99.0705296069339,99.0602205522915
72,Ethiopia,ETH,2.79389711000458,3.09531157596367,3.39684063568474,3.69805219630623,4.0092482931609,4.31644032463521,4.61983246123029,4.92163262678547,5.24481811104458,5.56530539724539,5.88367348842843,6.19978430281278,6.51408999312917,6.82389059062955,7.1320081780504,7.43845438341403,7.74355073772014,8.0471575170489,8.34992303821713,8.65203916056794,8.95353751323462,9.25478025646195,9.33621609876944
73,European Union,EUU,97.5178808748575,96.4066702786233,96.5092289713224,96.5970977606758,96.6826295726311,96.7676074567551,96.8910831373599,97.0223082271988,97.1528670956529,97.2716105337236,97.3874926093467,97.4945422250862,97.6039844719782,97.7132555208204,97.8213843250795,97.9334666122785,98.0442536027401,98.12959053564,98.1898933362798,98.2332639704832,98.2764530228327,98.3177457794808,98.3740601648132
74,Fragile and conflict affected situations,FCS,38.0289933387975,38.0224818919266,38.1822379152006,38.3816168175002,38.6075229598391,38.9309231964458,39.2652769037873,39.6140402601008,39.9980351345716,40.3880200956528,40.8009862050504,40.7683993552903,41.1717957885783,41.5796694627462,41.98108067404,42.3915303806482,42.8230625264568,43.3018530344496,43.6525398549511,43.9870392881136,44.3050371431583,45.0141611384934,45.3707433924139
75,Finland,FIN,99.4482020506084,99.4481856184533,99.4481765547326,99.4481700460466,99.4481595869354,99.4481483410373,99.4481371864477,99.4481294849787,99.4481142034914,99.4481061780891,99.448080130139,99.4480446005614,99.4480129972437,99.4479910161812,99.4479877733853,99.4479823694262,99.4479736564842,99.4479764406232,99.4479659817921,99.4479650642653,99.4479578426541,99.4479537134785,99.4479470760581
76,Fiji,FJI,87.5905789177023,87.6452078199926,87.6998341010554,88.3372841055676,88.9689419190711,89.5944363980002,89.9493446355002,90.29461668123,90.6391438709654,90.9745049067261,91.2985218075568,91.6111001750027,91.9124417799051,92.2023749695212,92.4811611042925,92.7488650261902,93.0055130874559,93.2511726993666,93.4859619479114,93.7099411678697,93.6215593594009,93.3328611935141,93.0437426301311
77,France,FRA,98.6630267590173,98.6622571907922,98.6614874028866,98.6607286420978,98.6599731788186,98.6592263247654,98.658480570518,98.6577427172428,98.6569961783517,98.6562440835058,98.6554788973478,98.6547163513233,98.653942111776,98.6531697214729,98.6523819892693,98.6515985082272,98.6508021346341,98.65001297441,98.6492118948896,98.6484145544858,98.6476063538978,98.6468021214837,98.6459963453591
78,Faroe Islands,FRO,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354,90.8834757181354
79,"Micronesia, Fed. Sts.",FSM,25.0484297460343,29.1362716817011,33.2241136173679,37.3119555530347,41.3997974887025,45.4876394243693,49.5754813600361,53.6633232957029,57.7511652313697,61.8390071670365,65.9268491027033,70.0146910383701,74.1025329740369,78.1903749097037,82.2782168453705,86.3660587810373,90.4539007167041,90.4539007167041,90.4539007167041,90.4539007167041,90.4539007167041,90.4539007167041,90.4539007167041
80,Gabon,GAB,33.9814209305903,34.9372077021017,35.903728174477,36.8809317826105,37.8687985305349,38.8672363599809,39.8763535875598,40.8960393496484,41.9263968042466,42.9671451534089,44.0184608469988,45.0801946872977,46.1524575071287,47.2348995593806,48.3267109980033,48.6194365134982,48.9116241513096,49.2033085922007,49.4944290499849,49.7848246840842,49.8241656819812,49.8612671247622,49.8962345236713
81,United Kingdom,GBR,99.1299891711561,99.1295452983999,99.1282474145289,99.1269663729202,99.1256963098224,99.1244483928736,99.1231985838478,99.1219720252075,99.1207558594352,99.1195555384368,99.118367727228,99.1171871098557,99.1160215787313,99.1148573201611,99.1137029504261,99.112560824957,99.1114178871091,99.110295031354,99.1091763800498,99.108060025279,99.1069646667048,99.1058694265163,99.1047902642941
82,Georgia,GEO,90.0389027465062,89.6780577957034,89.335064255715,89.0203960639362,88.8200726055262,88.6256131476068,88.4371063648121,88.2545460959601,88.0778142304314,87.9068934343611,87.7419001831827,87.5826876111575,87.4293842768723,87.2816809639159,87.1398617763536,87.0037522597219,86.8749900829785,86.7532104905964,86.6389145290057,86.5320783368937,86.4330577492273,86.3415881637002,86.2580184560702
83,Ghana,GHA,6.24573244330994,6.34852886366336,7.23251503810142,8.13639297693297,9.05994534742738,10.0024406425603,10.9638541974486,11.9437515914647,12.9418000356966,13.9573276526153,14.9904419527654,16.0404640405783,17.1069348843732,18.1892648687887,19.2871057808726,20.40010793503,21.5279300969224,22.670108563914,23.8263073809595,24.9960729195517,26.179198602453,27.3752434132951,28.5838871671897
84,Gibraltar,GIB,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
85,Guinea,GIN,9.16230647249202,9.88629181042133,10.6114420869886,11.3379453382088,12.2068743325124,13.095035144878,14.0026335732946,14.9294877692958,15.8756067228174,16.841000124284,17.8258881812328,18.8300747464885,19.8535692875928,20.8963805793729,21.9585172286295,23.0429536885135,24.1498388471999,25.2793160046836,26.4315350914217,27.606397594017,28.8045337728005,30.0258480711338,31.2707417142027
86,"Gambia, The",GMB,51.0627051437066,49.9139762488768,48.7879531144786,47.7243145471678,46.6954259623673,46.5783414060291,46.4862599534796,46.4185278485547,46.3744961350565,46.3534895570565,46.3547751187486,46.3775404309418,46.4212039686368,46.4844349819106,46.5660269049022,46.6646753535046,46.7787649612216,46.907216138854,47.0485300098961,47.2014093324921,47.364575636903,47.53641750078,47.7159921427543
87,Guinea-Bissau,GNB,4.16112693122669,4.64521105092543,5.13883109844991,5.64179288235145,6.54981932752754,7.66562389299126,8.79675509070874,9.94309395424926,11.1050118138525,12.2823572765206,13.4760634593862,14.6859905747985,15.9125580822648,17.1557987744749,18.4161430412753,19.6938380286064,20.9889037650551,22.3015666963327,23.6322998602978,24.9811064482039,26.3482236537259,27.7338884299736,27.8438185893828
88,Equatorial Guinea,GNQ,54.7905329053303,55.7769654189352,56.747003244862,57.6992353221695,58.6335887149041,59.5483761004959,60.4443364825893,61.3207802854585,62.177714886634,63.0143172996571,63.8311923686012,64.6283691531245,65.4060707706963,66.0469430159927,66.1151118654474,66.1825226445462,66.2485417470801,66.3127923585184,66.3127923585184,66.3127923585184,66.3127923585184,66.3127923585184,66.3127923585184
89,Greece,GRC,97.6134232996222,97.7086033243424,97.8093990059591,97.9087391005026,98.0066986619713,98.1032083598522,98.198309877435,98.2920701704764,98.3844748138243,98.4755235908583,98.5652450170129,98.6536938373516,98.7408813666546,98.8267962356801,98.9114681365644,98.975972782026,98.9796054003505,98.9831888006057,98.986748116596,98.9902622377645,98.993747492934,98.9971812874055,99.0005831064114
90,Grenada,GRD,89.7301145671362,90.0249359067911,90.3155499931388,90.6019568261797,90.8841564059136,91.1621487323408,91.4359338054609,91.7055116252743,91.9708821917809,92.2320455049805,92.4890015648732,92.1572984211554,91.8255952774375,91.4938921337197,91.4938921337197,91.4938921337197,91.4938921337197,91.4938921337197,91.4938921337197,91.4938921337197,91.4938921337197,91.4938921337197,91.4938921337197
91,Greenland,GRL,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5
92,Guatemala,GTM,61.3329226025355,61.792799902744,62.2420520844094,62.6726093910832,63.087911479412,63.4927461634437,63.8875426515304,64.2727133800628,64.6483401320503,65.0136346879552,65.3698828920577,65.7163109070177,66.0535930085137,66.3848057892788,66.7098797562999,67.0292722902046,67.3421315783412,67.6489329553936,67.9496248369032,68.2436687072873,68.5313077967676,69.0780338236167,69.6217278990742
93,Guam,GUM,88.9735320691109,89.0373069363675,89.1010818036241,89.1648566708808,89.2286315381374,89.292406405394,89.3561812726507,89.4199561399073,89.483731007164,89.5475058744206,89.6112807416772,89.6750556089339,89.7388304761905,89.8026053434471,89.8663802107038,89.9301550779604,89.993929945217,90.0577048124737,90.1214796797303,90.1852545469869,90.2490294142436,90.3128042815002,90.3765791487569
94,Guyana,GUY,78.1306826972783,78.6305893649493,79.1312912977773,79.6228938091005,80.1983594342746,80.7758564741827,81.3554444093052,81.9370414416717,82.5206306973296,83.1062682081527,83.6938763663537,84.2834442990824,84.8880992639554,85.4934096999284,86.1000792641566,86.7079618375958,87.31699147946,87.9271109420976,88.5380677261121,89.1498898157526,89.7624267009317,90.3755690854774,90.9892074094146
95,High income,HIC,96.8395491768374,96.513464629466,96.6000730747379,96.6807123676876,96.7598884833246,96.8386033984909,96.9308514958255,97.0224261003253,97.1118059745486,97.1939328741226,97.2748486036204,97.3428090968624,97.411096451244,97.4784453966194,97.5450024865312,97.6118669224296,97.6768935619973,97.7355895977082,97.7831772024118,97.8242630170234,97.8661056237649,97.9062979932291,97.9494173867326
96,"Hong Kong SAR, China",HKG,96.7282513181019,96.7282513181019,96.7282513181019,96.7282513181019,96.7150702987698,96.7018892794376,96.6887082601055,96.6755272407733,96.6623462214411,96.649165202109,96.6359841827768,96.6228031634446,96.6096221441125,96.5964411247803,96.5832601054482,96.570079086116,96.5568980667838,96.5437170474517,96.5305360281195,96.5173550087873,96.5041739894552,96.5041739894552,96.5041739894552
97,Honduras,HND,64.256369585163,65.2566184536545,66.276167141236,67.2861940250882,68.2850684160251,69.2719474761156,70.2477545799597,71.2122592335228,72.1657913188263,73.1079945959336,74.0395437244252,74.9601231280445,75.870361572386,76.7698451271818,77.6591777188148,78.5378953428312,79.4064779253868,80.2650217429443,81.1136333169873,81.952553182089,82.7820270991409,83.6021801033969,84.3969913717355
98,Heavily indebted poor countries (HIPC),HPC,16.6194313527969,16.9834541989949,17.4730650787138,17.9821130858655,18.4929349287222,19.1379208106142,19.7917468964415,20.4291438261774,21.1090942035343,21.8050684196045,22.4982212220669,23.1895504341957,23.8806995671936,24.5778152420252,25.2869535206837,25.996859359028,26.6976804929351,27.385190209916,28.0175096080882,28.6533031576513,29.2629332486609,29.0280059775103,29.5695527499788
99,Croatia,HRV,98.4673896923743,98.4686815526785,98.2785442459873,98.0890792989927,97.9002674968397,97.7121132025588,97.5246243646124,97.3377914294057,97.1516233780872,96.9661112309625,96.7812677036741,96.5970541205811,96.4140137300953,96.2322227648439,96.0518221685209,96.0776328879522,96.1040073433096,96.1309529254298,96.1406290649791,96.1508301589796,96.1615866359914,96.172816746283,96.172816746283
100,Haiti,HTI,16.7495412631405,17.8374973619031,18.9377084118085,20.0496673863976,21.0516679507767,22.0475380365859,23.0518749621917,24.0645348010044,25.086433573722,26.1167029131359,27.1564387955898,28.2056610456094,29.2647488845642,30.3333249560335,31.4123242113775,32.5017277166698,33.5993505838941,34.7044548393316,35.8174460723716,36.9385275856622,37.1217354310828,37.3008520349427,37.475878862445
101,Hungary,HUN,98.0437306756402,98.0429580449759,98.0396051591688,98.0362846003195,98.0329676627679,98.0291439459506,98.0248241520022,98.020542198497,98.016288126426,98.0120743573602,98.0084031317034,98.0047604185323,98.002153963048,97.9999106339839,97.9976802737997,97.9954556941151,97.9931816013482,97.9908774564871,97.988520311463,97.9861353715644,97.9837059554386,97.9812361401357,97.9787370092362
102,IBRD only,IBD,51.9324637988534,53.2251614090601,54.9019314003227,56.5907039913649,58.2874530083769,59.9987701914711,61.7185725764988,63.4421209623051,65.1749751836756,66.9084889234179,68.6375173135273,70.3643195436867,72.0927710426227,73.8258598864617,75.5590512202141,77.2859868914681,79.0024717488758,80.5503645058577,82.2067899205414,83.8259531289009,85.4117444859313,86.9771924818027,88.4455147015199
103,IDA & IBRD total,IBT,46.714215456993,47.846917097693,49.2755165982968,50.7123481064782,52.1539578244573,53.6160313737311,55.0817929194352,56.5454645742613,58.0125027326809,59.4740770355566,60.9304069923731,62.2845478328061,63.7283399508215,65.1673781051012,66.6047312042736,68.0346412016901,69.4519980111506,70.689661653581,72.0317955729985,73.3366514649087,74.5911552103116,76.1039209454222,77.2810292519674
104,IDA total,IDA,28.3411855933151,29.0358931163751,29.8624811343591,30.6921918727247,31.5275225033082,32.4236274365597,33.3336139967146,34.2585270870522,35.1773488162383,36.0804263530174,36.9914901791669,37.6728633138451,38.5406403635643,39.3491373001455,40.1793888240743,41.0316453847573,41.900107075059,42.7963165676761,43.6405926093589,44.4977080887704,45.3370263636288,46.2848889175212,47.071372795174
105,IDA blend,IDB,34.5251103310115,35.2951717549994,36.2859684277876,37.2889429336055,38.2954746275927,39.2910385870914,40.2859469064416,41.2921491132808,42.3094433418933,43.3297517948218,44.3538489503547,45.3788820016877,46.4026743523603,47.4276239164043,48.45686599557,49.4908192352599,50.5253368107013,51.5673020536232,52.6132545631828,53.6790748167949,54.7637352715638,55.860458136187,57.325110754574
106,Indonesia,IDN,40.2172598962037,42.3064052278047,44.4149716714658,46.5416632231283,48.6862011052539,50.8459818744068,53.0210842646296,55.2099624923316,57.4122949055182,59.6260299511536,61.8456968664636,64.0515484353717,66.2697088884734,68.4990104492093,70.7394179842329,72.9895935526156,75.2488988194538,77.5160586155665,79.7909218571099,82.0727007179025,84.3612056704486,86.6556351727463,88.156880601993
107,IDA only,IDX,25.2397588630699,25.8871240117949,26.6206722398844,27.3600892570522,28.1013447067363,28.940152919054,29.8012847340498,30.6735355618396,31.5275794546216,32.3564097022358,33.1954478752346,33.7318830466109,34.5168759861498,35.2112025918407,35.9416074213927,36.7080739412381,37.5055075418101,38.3292040473961,39.0868286274017,39.8563553471023,40.585043953525,41.2429008362313,41.7347816642765
108,Isle of Man,IMN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
109,India,IND,14.0857618131944,16.7234855495744,19.5366220956603,22.3687658590963,25.2200839820911,28.0895366732874,30.9773052982116,33.8835011422482,36.8078425757573,39.7494111123946,42.7083153635918,45.6845928363292,48.6803118983771,51.6944537516583,54.7265188290698,57.7757201395978,60.8412572070892,63.8303891457709,66.7481167689947,69.6631460883283,72.5751023190604,75.4837376494401,78.3885599466666
111,Ireland,IRL,90.5451771054511,90.4818522485106,90.4175604321002,90.3513583414813,90.2843108401189,90.2165613572136,90.1487253624091,90.0831820728746,90.0171077629064,89.9504578479993,89.883283669164,89.8155361823388,89.7472090427931,89.6783662090079,89.6089498826751,89.5390217351703,89.4684641229552,89.3966033514138,89.3232584004699,89.3073908166857,89.2906506461063,89.273167730431,89.2548706492391
112,"Iran, Islamic Rep.",IRN,78.2182891665011,78.9731468345672,79.7155503890257,80.445631501447,81.1633066374128,81.8684999467219,82.5614032764414,83.2321128520529,83.8869767916589,84.5313769777659,85.1656679433689,85.7898063525963,86.4018917854094,87.0030086303861,87.5950785473375,88.1779171380561,88.7518160378397,89.3166614948251,89.6988562125285,90.0210873435845,90.2667705148339,90.3162270025967,90.3647310611256
113,Iraq,IRQ,70.5047683950583,71.0758687266669,71.6455698803593,72.2138746392197,72.780785756236,74.4450699076414,76.12195611736,77.8117350193071,79.5141817045992,81.2291209460174,82.9658494219012,84.7190655513163,86.4826472215172,88.2564836586456,90.0405645945481,91.8347523990118,93.6396653017637,95.4549195458736,96.9997439043923,97.8648532741405,98.4932681236917,98.4959695016962,98.4987805458373
114,Iceland,ISL,98.7980085347849,98.7971795917891,98.7963690256627,98.7949450001455,98.7933234466295,98.7917270813963,98.7901452064813,98.7885999819064,98.7870755884595,98.7855741822253,98.7847544977645,98.784585970024,98.7844156277794,98.7839882012759,98.7835486244709,98.783118463724,98.7826638256705,98.7821688073722,98.7816533510449,98.7811023801508,98.7805482146744,98.7799518571826,98.7793267273749
115,Israel,ISR,100.0,100.0,99.9999970119462,100.0,100.0,100.0,99.9999994925706,99.9999998665515,100.0,100.0,100.0,99.9956562109151,99.9884574761968,99.9813938876175,99.9744578785105,99.9676680162629,99.9610224265061,99.954530525254,99.9481936554644,99.9420152981856,99.9360152701559,99.9301814472667,99.9245193973947
116,Italy,ITA,99.8859262259387,99.8859204444352,99.8859002298084,99.8858756040117,99.8858521444467,99.8858280494172,99.8858014767204,99.8857795005713,99.885752544021,99.8857326917431,99.8857062365452,99.8856857988446,99.885637952954,99.8855737262024,99.885520077857,99.8854580988153,99.8854007385299,99.8853395801511,99.8852860542768,99.8852240140235,99.8851587287766,99.8850967615747,99.8850365009352
117,Jamaica,JAM,82.7209246969923,82.8257821904739,82.9291258074527,83.0315755436336,83.2747323097475,83.5165243102194,83.7569571991373,83.9960241409202,84.2337116564264,84.4700243377095,84.7049497959263,84.9384474563489,85.1699524759568,85.3991562066654,85.6257649221451,85.849550567348,86.0701648674363,86.2873916592137,86.4997401829081,86.6316041352183,86.6064258267369,86.5800876463674,86.552597631728
118,Jordan,JOR,98.7373908025747,98.7059482001625,98.6513818934278,98.5730567039233,98.4947554047565,98.4064097343711,98.3151224936239,98.2261281659316,98.1392045364686,98.0540855250387,97.9706013227248,97.8885410452405,97.8077286027056,97.7279465127473,97.6490899925234,97.562817519474,97.4769632653806,97.3914726949902,97.3063193499305,97.2214886294743,97.1369464126124,97.1409870237366,97.1448857931036
119,Japan,JPN,100.0,99.9995604768146,99.9966142135669,99.9936679503193,99.9907216870716,99.9877754238239,99.9848291605762,99.9818828973285,99.9789366340809,99.9759903708332,99.9730441075855,99.9700978443378,99.9671515810901,99.9642053178424,99.9612590545948,99.9583127913471,99.9553665280994,99.9524202648517,99.949474001604,99.9465277383563,99.9435814751087,99.940635211861,99.9376889486133
120,Kazakhstan,KAZ,96.8030172339136,96.8027296769734,96.8623685856494,96.9218622252002,96.9812236149291,97.0506570941233,97.119955796265,97.1891251295195,97.2581648088745,97.3270807960767,97.3958712664256,97.4645182338778,97.5330382592662,97.6014267255777,97.6696969783426,97.7378253810855,97.8058212502577,97.8737040146807,97.8718934408366,97.8696948845301,97.8671160219659,97.8641676126624,97.8608457968327
121,Kenya,KEN,28.0531661128667,28.3656056383386,28.7335944914558,29.103314991973,29.4748031581827,29.848047955005,30.2231399084341,30.6001210320194,30.979034639325,31.3598599769359,31.74269809332,32.1277605077796,32.5150753685583,32.9047720711466,33.2968469581464,33.6913972045979,34.0884942632235,34.4882040042741,34.8906417362588,35.2957947881613,35.7038199428417,36.1147556713877,36.528720029267
122,Kyrgyz Republic,KGZ,92.299621142972,92.2996230159931,92.5670169746564,92.8344257112273,93.1018357098559,93.4672004731099,93.8330936191127,94.1995415781327,94.5665321678369,94.934041386875,95.3014005515192,95.6683764988876,96.0347136072869,96.4002621170474,96.7647725103867,97.1280230937868,97.4336437125182,97.5490742794817,97.6637303743621,97.7777140188615,97.8910442063642,97.8783583092336,97.8645711028921
123,Cambodia,KHM,10.1863241737143,11.3935107421311,14.2304196427319,17.0917223528328,19.9778491724546,22.8886756357962,25.8235906865063,28.7829838695833,31.7836066371633,34.8956032926961,38.0261681716986,41.1748173469742,44.3410593815793,47.5240172212346,50.7239587338179,53.9399800809398,57.1715605520056,60.4178596670621,63.6801687178509,66.957416421946,70.249097797564,73.5541422054636,76.719418336462
124,Kiribati,KIR,32.799771175436,33.6972556205685,34.4581321248732,35.2190619186715,35.9797759872665,36.740026099467,37.6116631413571,38.5628006706704,39.1671986023562,39.7450196824301,40.2962738587933,40.8207305562417,41.3181565213342,41.7876457261362,42.229580760052,42.6436135669243,43.0275769293537,43.3813546482067,43.7056810871758,44.0010104812494,44.2676323137693,44.5061569352621,45.1820538815103
125,St. Kitts and Nevis,KNA,86.4508633800915,87.1049196213683,87.7589758626448,88.4130321039216,89.0670883451984,89.7211445864751,90.3752008277517,91.0292570690285,91.6833133103052,92.337369551582,92.9914257928585,93.6454820341353,94.2995382754121,94.9535945166888,94.9535945166888,94.9535945166888,94.9535945166888,94.9535945166888,94.9535945166888,94.9535945166888,94.9535945166888,94.9535945166888,94.9535945166888
126,"Korea, Rep.",KOR,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9905146267539,99.9781051716311,99.9656957165082,99.9532862613854,99.9408768062626,99.9284673511397,99.9160578960169,99.9036484408941,99.8912389857713,99.8788295306484,99.8664200755256,99.8540106204028,99.8416011652799,99.8291917101571,99.8167822550343
127,Kuwait,KWT,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
128,Latin America & Caribbean (excluding high income),LAC,73.1640391339856,73.9408230411899,74.7066533720068,75.4698426716443,76.2264033145737,76.9925017460655,77.7535571135679,78.5193036987416,79.2801044291718,80.0368085354252,80.793816874013,81.5469738076208,82.2903695654645,83.0240393591961,83.7536959233048,84.4784442038658,85.1977471444417,85.1138273198373,85.8412243369673,86.5606045069338,87.2476294180641,88.1020589191128,88.4752676789604
129,Lao PDR,LAO,28.3148177063518,31.3264174645613,34.3282770125974,37.317210729861,40.293351312739,43.164348629617,45.8471487078826,48.5145140076309,51.1677669755393,53.8053522896457,56.4281940263064,59.0363938814959,61.6304220236327,64.20894901057,66.7732098093891,69.3230018564456,71.8588125970391,74.3798350030171,76.8862788860029,78.948092429375,79.1354396150758,79.3239578184911,79.5136338496498
130,Lebanon,LBN,76.9237295197972,76.9237295197972,76.9237295197972,78.2329078327086,79.54208614562,80.8512644585314,82.1604427714428,83.4696210843542,84.7787993972656,86.087977710177,87.3971560230884,88.7063343359999,90.0155126489113,91.3246909618227,92.6338692747341,93.9430475876455,95.2522259005569,96.5614042134683,97.8705825263797,99.0673793809694,99.2,99.2,99.2
131,Liberia,LBR,12.0534262675018,12.3538896936024,12.657390593379,12.9635323462506,13.2725293447913,13.5841752250677,14.0429777254186,14.5085073995697,14.9804986862234,15.4613878781595,15.9511988042973,16.4501799867755,16.9578913961146,17.4748084783238,18.0004756381115,18.535132543282,19.0787826788986,19.6309444395375,20.1920909965308,20.7619736101479,21.3405767547591,21.9278878738336,22.5233824972505
132,Libya,LBY,90.3050686131387,90.4198832116788,90.534697810219,90.6495124087591,90.7643270072993,90.8791416058394,90.9939562043796,91.1087708029197,91.2235854014598,91.3384,91.4532145985401,91.5680291970803,91.6828437956204,91.7976583941606,91.9124729927007,92.0272875912409,92.1042856491404,92.1051449891875,92.1060022089555,92.1060022089555,92.1060022089555,92.1060022089555,92.1060022089555
133,St. Lucia,LCA,84.974459933463,84.9803197847363,85.0025863863791,85.024251142916,84.8312463406427,84.6384261031104,84.4463938079652,84.2555436675443,84.0663460761131,83.8789697459752,83.6875061410302,83.4554366792182,83.2177917761972,82.9738170566278,82.7233614100236,82.9135380733121,83.1035134409166,83.2570004731967,83.3759970105939,83.3723216143083,83.3681027391254,83.3633165718619,83.3579887895079
134,Latin America & Caribbean,LCN,74.6887289857216,75.4330575699307,76.1688719758353,76.9013107454204,77.6281032205061,78.3629939459861,79.0955555333918,79.8321953878342,80.5644274173884,81.2953755922627,82.0246502710424,82.7500062982936,83.4666348754522,84.1747313432456,84.8779940488903,85.5759041448581,86.2648367404139,86.3113197584165,86.9767848293197,87.6415868746791,88.2640112882533,89.0450216667085,89.4415257114636
135,Least developed countries: UN classification,LDC,21.0458265849068,21.760178631871,22.5793194755799,23.3940822636487,24.2040126869506,25.1130080108668,26.0159070038497,26.8979089138323,27.7992034069401,28.7023904157658,29.6031144751491,30.217945133167,31.0971003704489,31.9740428854839,32.8577933163036,33.7400894666924,34.6158063784497,35.5036034727765,36.3081352152697,37.0793502918885,37.8138920643002,38.556845112133,39.0287874271814
136,Low income,LIC,19.6195380155398,19.8195823044748,23.3772947907076,23.6272190942617,23.8964177604091,24.3309529113458,24.8230469385645,25.3802119381929,25.9124337697309,26.4033152438099,26.9142355634921,27.0091786191102,27.4391457601424,27.7719323631573,28.1047859383785,28.5158598586748,29.0033723944149,29.5306120351019,30.0019102055769,30.5079174176717,30.9536620106618,31.0115069148729,31.4138480216594
137,Liechtenstein,LIE,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95
138,Sri Lanka,LKA,76.7684658952961,77.5652286823631,78.3653912595739,79.1689156040994,79.9758261581763,80.7861295819782,81.5998067218221,82.4168766654693,83.2373247029462,84.0611568261912,84.8883738090123,85.7189721476393,86.5529633528261,87.3903117492911,88.2310734180326,89.0752990733061,89.9230512319667,90.7743730027284,91.6293176553116,92.487940769035,93.350290136483,94.2164146493583,95.0863607756551
139,Lower middle income,LMC,28.0681864274308,29.8535567743696,31.7882269453408,33.7343306951461,35.6873245010689,37.6526646606524,39.6313322497271,41.6460697732968,43.663799730935,45.6843462129876,47.7103332211132,49.744053189758,51.7851019647128,53.8319199774557,55.8962438441869,57.9499066093909,59.9943443345527,61.9895355267325,63.9447122164542,65.8796050841573,67.8022135456953,69.6406551538779,71.5303113030629
