Year,"Population requiring PC for STH, Pre-SAC",Reported number of Pre-SAC treated,"Drug combination, Pre-SAC","Programme coverage, Pre-SAC (%)","National coverage, Pre-SAC (%)","Population requiring PC for STH, SAC",Number of SAC targeted,Reported number of SAC treated,"Drug combination, SAC","Programme coverage, SAC (%)","National coverage, SAC (%)",CountryCode,GDP_per_capita,HealthExp_per_capita,Pct_with_improved_sanitation
2003,186742.0,159822.0,Alb/Mbd - round 1,,80.14783685791514,354669.0,128428.0,69000.0,Alb/Mbd,,19.4547592262081,GNB,419.78486611807,14.86718845,5.64179288235145
2003,2443103.0,122902.0,Alb/Mbd,,4.829492986149916,5352777.0,1716739.0,670351.0,Ivm+Alb,,12.523424756906556,GHA,358.39927142073,23.23123741,8.13639297693297
2003,992079.0,1712154.0,Alb,,100.0,1986540.0,226196.0,183232.0,Ivm+Alb,,9.22367533500458,BEN,676.002878084282,21.76790237,9.87676965998667
2003,1603227.0,1537583.0,Alb/Mbd,,95.9055080783944,3081432.0,242876.0,2512311.0,Alb/Mbd,,81.5306325111182,ZMB,446.290104839041,27.11714554,22.4736815303657
2003,1178344.0,175334.0,Mbd,,14.43528475137512,2371484.0,758231.0,30718.0,Ivm+Alb,,1.2746132135207424,GIN,566.48540588068,25.93502045,11.3379453382088
2004,2802143.0,3017790.0,Alb/Mbd - round 1,,99.77191043442814,5336459.0,385278.0,105085.0,Alb/Mbd,,1.9691896817721264,MOZ,400.056973161545,14.22916508,14.3614035663123
2004,2146277.0,1923909.0,Mbd - round 1,,81.39244351334155,4544792.0,3672936.0,6200.0,Pzq+Alb,,0.1364198845623738,CMR,1133.39326749673,41.7527771,38.8160973579278
2004,9771190.0,188981.0,Mbd,,1.9340633024227345,20414282.0,3569694.0,30819.0,"Alb/Mbd, Pzq+Alb",,0.1509678371250088,ETH,133.169812538096,5.79775095,4.0092482931609
2004,195201.0,217374.0,Mbd,,100.0,388257.0,19906.0,45274.0,Alb/Mbd,,11.66083290191806,GMB,593.285346326581,32.3373642,46.6954259623673
2004,2290724.0,2000000.0,Mbd,,87.30864128546258,4735066.0,1158709.0,181147.0,Dec+Alb,,3.724849651556803,MDG,272.20074858856,14.57165813,5.63879497378888
2004,351243.0,381673.0,Mbd - round 1,,100.0,743852.0,65234.0,39378.0,Pzq+Mbd,,5.293795002231627,MRT,823.554457141893,30.64061928,22.9791704022434
2004,1458930.0,1725845.0,Alb - round 1,,100.0,3048458.0,1537264.0,218320.0,Mbd,,7.161653531063903,SEN,918.102079522155,43.03009415,40.9633021795963
2004,4504292.0,118335.0,Dec+Alb,,2.6259445530419754,9206475.0,4187694.0,163362.0,Alb/Mbd,,1.7744250649678623,KEN,463.662781300121,27.75096512,29.4748031581827
2004,1401843.0,1336885.0,Mbd - round 1,,84.29941288006573,2663493.0,743593.0,23833.333333333332,Ivm+Alb,,0.9051666586520759,TCD,445.850767157087,28.63477135,10.0242445629892
2004,845387.0,226377.0,Alb,,26.777913547286623,1967245.0,1451954.0,1724937.0,Alb,,87.6828763067132,BDI,125.194965184533,9.11969662,45.8686367474088
2004,125200.0,126326.0,Alb,,100.0,315470.0,112900.0,221591.0,Alb,,70.83658333866121,SWZ,2581.24172793045,177.11592102,51.4947686131405
2004,712226.0,935000.0,Alb/Mbd,,100.0,1531195.0,1381928.0,240136.0,Ivm+Alb,,15.682914325085962,TGO,560.266308533382,16.90148544,10.7455796253713
2004,5214007.0,4962605.0,Alb/Mbd,,95.1783340528695,10235517.0,1837406.0,1240877.0,"Ivm+Alb, Alb/Mbd",,12.123246925387354,TZA,450.385284423828,23.29498863,11.3353000997634
2004,659403.0,694862.0,Alb/Mbd - round 1,,97.74302405237252,1250312.0,1531834.0,242047.0,Mbd,,19.35892801156832,SLE,417.750034826993,22.70127487,8.94954703702062
2004,1195661.0,175334.0,Mbd,,14.43528475137512,2409986.0,758231.0,30718.0,Mbd,,1.2746132135207424,GIN,584.897740538081,26.76063919,12.2068743325124
2004,4273815.0,3211114.0,Alb,,75.13460456290223,8258917.0,4475952.0,4800274.0,"Ivm+Alb, Pzq+Alb",,58.12231797462064,UGA,292.38185796262,18.61294365,17.2487008096089
2004,1643351.0,1174919.0,Alb/Mbd,,71.49531658178928,3170682.0,242876.0,1685755.5,Dec+Alb,,53.931623014569716,ZMB,548.685974566277,30.49891281,23.3427229999482
2004,2314963.0,3002474.0,Alb,,100.0,4845754.0,1011206.0,37657.0,Pzq+Mbd,,0.7771133243660325,CIV,1199.82524528546,67.6804657,23.0936137803389
2004,2476062.0,122902.0,Alb/Mbd,,4.829492986149916,5432752.0,1716739.0,1187331.0,"Ivm+Alb, Alb/Mbd",,21.85505614833881,GHA,406.132105329565,25.61305428,9.05994534742738
2004,219914.0,161085.0,Alb/Mbd,,73.99708761501394,525154.0,458705.0,16728.0,Alb,,3.185351344557977,LSO,766.685820928242,40.89277649,17.3400175380548
2004,1917849.0,1684408.0,Alb/Mbd,,84.84861917638193,3778877.0,3795722.0,389996.0,"Alb/Mbd, Pzq+Mbd",,10.320420590561694,MWI,404.674248445428,16.05879211,9.35853809192232
2004,1981183.0,2244182.0,Alb/Mbd,,100.0,3614907.0,4396936.0,155421.0,Pzq+Alb,,4.299446707757626,NER,283.468281798296,13.95743465,7.49361279660052
2004,1886599.0,5581739.0,Mbd - round 1,,100.0,3682039.0,440300.0,2857097.0,"Ivm+Alb, Pzq+Alb",,77.59551161734028,BFA,403.81283743461,17.09873199,13.1317299489599
2004,4139043.0,229963.0,Alb/Mbd,,5.555946145038841,9981493.0,10484393.0,5038560.0,Mbd,,100.0,ZAF,5221.46333731721,365.53488159,63.0586665106855
2004,504461.0,504026.0,Alb,,98.04370111441148,1037979.0,542695.0,25536.0,Pzq+Alb,,2.460165379068363,CAF,303.461321152782,13.72547722,20.40631886511
2004,191125.0,159822.0,Alb/Mbd - round 1,,80.14783685791514,365752.0,128428.0,124537.0,Alb/Mbd,,34.04957457512194,GNB,431.376557669634,18.48643875,6.54981932752754
2004,1018415.0,1712154.0,Alb,,100.0,2047554.0,226196.0,299562.0,Ivm+Alb,,14.630236858222052,BEN,758.695803786371,25.34852219,10.3400677635835
2004,1151958.0,883283.0,Alb - round 1,,74.61238067322223,2309939.0,3325950.0,2454947.0,Alb - round 1,,99.94333029765028,RWA,269.540446333402,20.29362106,50.768335540329
2004,18127250.0,4200000.0,Alb - round 1,,22.24922972636944,36283745.0,3260446.0,873800.0,Ivm+Alb,,2.4082409354381693,NGA,962.48104194733,44.16435242,30.0532638422315
